,RAC1P,SEX,EDU,PINCP_DECILE,HOUSING_TYPE,MSP,OWN_RENT
869,1,2,7,5,3,5,0
870,1,1,4,1,1,5,2
871,9,1,8,7,1,1,1
872,1,1,2,0,2,3,0
873,6,1,11,6,1,4,1
874,2,2,5,6,2,6,1
875,1,1,9,4,2,6,1
876,1,1,4,0,1,4,0
877,2,2,7,2,3,3,0
878,1,1,7,6,1,1,1
879,1,2,3,2,3,5,0
880,1,2,7,1,2,1,0
881,7,2,5,8,1,1,0
882,1,1,9,1,3,1,0
883,1,2,3,5,1,3,0
884,2,1,3,9,1,6,2
885,5,1,4,3,1,2,0
886,1,2,5,1,1,1,1
887,2,2,1,1,3,6,1
888,9,2,4,7,1,1,0
889,1,1,7,4,1,1,2
890,2,1,5,7,1,3,0
891,1,1,3,2,1,6,0
892,1,2,10,1,3,1,0
893,1,2,5,2,1,5,2
894,1,1,6,6,1,1,2
895,2,2,5,0,1,2,0
896,1,2,3,2,1,1,0
897,1,1,5,6,1,2,1
898,1,1,5,3,2,1,0
899,4,2,8,4,1,2,2
900,2,1,3,3,1,4,1
901,6,1,9,0,1,1,1
902,1,2,9,5,2,4,0
903,9,2,2,4,1,5,2
904,1,1,5,1,1,1,1
905,1,1,3,0,2,3,2
906,2,1,5,6,1,2,1
907,1,2,5,7,1,1,1
908,1,2,5,0,3,1,2
909,1,2,3,0,2,6,1
910,9,2,6,4,2,2,0
911,1,1,8,7,1,4,1
912,2,1,8,0,1,2,0
913,1,2,4,1,3,3,1
914,1,2,6,5,2,5,0
915,1,2,3,4,2,2,1
916,1,1,7,0,3,1,1
917,1,1,9,3,3,4,0
918,1,1,6,0,2,2,2
919,1,2,8,3,2,4,0
920,1,1,4,8,1,2,0
921,1,2,4,3,1,5,0
922,1,1,1,2,1,2,0
923,1,2,5,6,2,2,0
924,1,1,4,2,2,2,1
925,2,1,7,2,2,2,1
926,6,2,7,2,3,6,2
927,1,1,10,0,3,1,0
928,2,2,8,7,1,1,2
929,6,1,4,3,2,3,1
930,8,1,4,2,1,6,1
931,1,2,3,4,1,6,0
932,9,1,3,0,2,5,0
933,1,1,2,0,1,2,0
934,1,1,6,3,3,4,0
935,1,1,5,4,1,6,2
936,1,2,3,0,3,2,2
937,8,1,4,8,3,1,0
938,5,1,10,6,1,1,1
939,9,2,9,8,1,6,1
940,5,2,9,4,3,4,0
941,1,1,2,4,1,1,1
942,9,2,3,1,1,2,0
943,2,1,3,0,2,4,1
944,1,2,11,2,1,5,0
945,2,2,9,8,1,2,1
946,1,2,3,0,1,4,1
947,1,1,8,1,1,1,1
948,1,2,9,4,1,1,1
949,1,1,5,3,1,6,1
950,9,2,7,3,3,4,0
951,1,1,4,4,2,1,0
952,1,1,3,1,1,2,1
953,1,2,4,9,2,4,0
954,1,1,7,7,2,1,0
955,3,1,8,1,1,1,1
956,2,1,9,5,2,6,1
957,1,2,8,4,2,4,1
958,1,2,4,3,1,2,2
959,8,2,12,9,1,5,0
960,1,1,2,4,2,1,0
961,9,2,8,5,1,6,0
962,1,2,9,6,1,1,1
963,4,2,6,7,1,4,1
964,7,1,6,3,3,1,1
965,1,1,5,4,1,1,0
966,1,1,8,2,1,1,1
967,1,2,12,3,1,4,0
968,1,1,3,1,3,3,0
969,1,1,1,4,1,2,1
970,7,1,4,8,3,2,0
971,1,1,5,1,1,3,1
972,1,1,6,3,1,2,1
973,1,1,1,4,2,6,0
974,1,1,8,0,1,1,1
975,1,2,9,0,3,1,0
976,1,1,9,0,3,1,1
977,1,1,7,5,1,1,2
978,3,1,4,4,1,3,0
979,1,2,11,1,2,1,1
980,1,2,5,2,1,1,2
981,1,2,5,3,1,3,2
982,1,1,4,0,1,3,1
983,8,2,6,7,3,4,1
984,2,2,8,3,1,1,0
985,1,2,7,2,1,6,1
986,1,2,4,4,2,1,0
987,7,1,3,3,1,6,0
988,5,1,9,1,1,1,2
989,1,1,6,3,1,1,0
990,9,1,2,6,1,3,0
991,1,1,4,0,1,4,1
992,1,1,10,5,1,4,0
993,2,1,10,6,2,6,0
994,1,1,7,4,1,1,1
995,6,2,7,3,2,3,1
996,1,1,8,4,2,2,1
997,1,1,9,1,1,4,0
998,2,1,3,9,1,5,0
999,1,2,4,0,1,6,1
1000,1,2,7,5,1,1,1
1001,1,1,1,6,2,1,1
1002,1,1,5,2,1,4,1
1003,1,1,12,2,1,3,1
1004,1,1,2,0,2,5,0
1005,1,1,2,2,1,1,1
1006,1,1,8,1,1,1,1
1007,1,1,8,3,3,5,0
1008,1,2,6,1,2,3,0
1009,8,2,5,0,1,2,1
1010,2,2,9,1,3,1,0
1011,2,1,5,0,2,6,0
1012,1,2,4,8,1,5,2
1013,1,1,4,1,1,1,1
1014,1,2,7,4,1,5,2
1015,2,1,7,8,1,5,0
1016,1,1,7,3,1,6,2
1017,1,2,5,9,1,1,1
1018,1,2,1,8,1,1,2
1019,1,1,7,7,1,6,1
1020,1,2,7,2,1,1,1
1021,9,2,2,0,1,2,0
1022,1,2,5,4,1,1,1
1023,1,1,7,4,1,6,2
1024,5,1,5,1,2,5,1
1025,4,1,3,7,1,6,1
1026,1,2,6,2,3,1,1
1027,1,2,10,9,1,3,1
1028,1,1,4,0,2,2,0
1029,2,1,6,0,2,5,0
1030,2,1,2,5,1,1,1
1031,1,1,7,1,1,1,1
1032,2,1,3,0,3,5,0
1033,5,1,7,3,1,5,1
1034,1,1,7,1,1,1,1
1035,1,2,2,5,3,5,0
1036,2,2,6,4,1,3,1
1037,1,2,4,1,2,1,0
1038,8,2,4,4,1,2,0
1039,1,1,7,2,3,6,2
1040,1,2,4,2,2,1,1
1041,1,1,4,9,1,5,2
1042,1,1,9,5,1,1,1
1043,1,2,6,6,1,1,1
1044,1,2,5,5,1,1,1
1045,1,1,1,6,1,1,0
1046,2,2,4,2,1,3,1
1047,1,1,4,3,3,2,1
1048,2,2,3,3,1,6,1
1049,9,1,11,1,1,4,1
1050,7,1,4,1,3,2,0
1051,1,1,2,2,2,3,1
1052,2,1,6,4,2,1,0
1053,5,2,6,6,1,1,1
1054,1,2,7,3,3,4,1
1055,1,2,5,0,1,1,0
1056,1,1,7,3,1,3,2
1057,1,1,3,7,2,1,1
1058,1,1,7,1,1,1,1
1059,1,1,9,5,1,5,1
1060,1,2,4,5,1,3,0
1061,1,1,3,2,2,1,1
1062,3,2,3,1,2,2,1
1063,1,2,11,9,1,5,1
1064,2,1,5,0,1,1,0
1065,1,2,2,3,1,5,2
1066,1,1,4,7,3,4,0
1067,1,1,5,7,3,1,0
1068,1,2,5,7,1,6,1
1069,1,2,4,1,1,1,0
1070,1,1,10,4,2,1,0
1071,1,1,8,1,3,2,2
1072,1,2,7,5,3,1,2
1073,9,1,3,2,2,5,0
1074,9,2,11,0,1,6,0
1075,1,2,7,8,1,6,0
1076,2,2,2,1,1,3,2
1077,9,1,1,6,1,6,0
1078,1,1,8,0,2,2,1
1079,1,2,2,0,1,5,1
1080,1,2,7,2,1,4,1
1081,1,2,6,4,1,2,1
1082,1,2,4,4,1,6,0
1083,7,2,12,5,2,6,1
1084,1,2,3,0,1,5,1
1085,1,2,8,3,3,1,1
1086,1,1,6,3,3,3,1
1087,1,2,6,1,1,4,1
1088,2,1,3,4,2,3,0
1089,9,1,11,8,1,6,0
1090,1,1,8,3,1,4,0
1091,9,1,3,1,1,2,1
1092,1,2,11,8,1,1,1
1093,2,1,2,2,1,1,1
1094,1,1,5,1,3,1,0
1095,1,1,8,5,1,3,1
1096,1,1,3,6,1,4,1
1097,1,1,1,1,1,5,1
1098,1,1,9,2,1,6,0
1099,1,1,7,5,1,5,1
1100,1,1,7,0,1,1,1
1101,1,2,4,4,1,2,1
1102,1,2,5,5,1,1,0
1103,1,2,4,0,1,1,0
1104,6,1,7,7,3,1,0
1105,1,1,8,4,1,1,1
1106,1,2,4,0,2,4,2
1107,1,1,3,3,2,6,0
1108,9,1,3,8,1,5,0
1109,1,1,5,0,1,4,0
1110,8,2,1,5,1,1,1
1111,7,1,1,0,1,5,0
1112,1,2,4,5,1,3,1
1113,2,2,12,2,1,1,1
1114,1,1,4,0,2,2,0
1115,1,1,5,8,1,6,0
1116,1,1,3,4,2,1,0
1117,1,1,6,0,1,2,0
1118,2,1,6,5,3,1,2
1119,1,1,12,6,1,4,0
1120,1,1,2,0,1,2,1
1121,1,2,4,3,2,2,1
1122,9,1,6,9,1,6,1
1123,1,1,4,9,2,2,2
1124,2,2,1,8,1,2,1
1125,1,1,7,9,1,1,2
1126,1,2,10,0,1,2,0
1127,2,1,2,0,1,2,0
1128,1,1,4,5,1,3,0
1129,2,1,7,9,1,1,2
1130,2,1,9,0,3,1,0
1131,1,2,12,1,3,6,1
1132,2,1,6,4,1,5,1
1133,1,1,4,0,1,1,0
1134,1,1,2,1,1,4,2
1135,2,2,3,3,1,1,0
1136,1,1,5,3,1,4,0
1137,1,1,5,5,1,6,1
1138,9,1,9,2,1,4,0
1139,1,2,3,3,1,3,1
1140,2,1,8,1,1,4,1
1141,1,2,5,2,1,3,1
1142,1,1,9,6,1,3,0
1143,5,2,2,8,1,1,0
1144,1,1,8,9,1,3,0
1145,1,1,2,0,1,1,1
1146,2,1,7,4,1,6,0
1147,1,1,11,2,1,4,1
1148,8,2,8,4,1,1,0
1149,1,1,5,6,1,5,2
1150,2,2,4,7,3,1,1
1151,1,2,3,0,2,3,0
1152,1,2,2,0,2,3,0
1153,1,1,2,0,1,3,0
1154,1,1,5,2,1,2,0
1155,1,2,12,2,1,4,1
1156,1,2,8,6,1,2,0
1157,2,1,2,6,1,5,1
1158,2,1,2,3,1,2,1
1159,1,1,5,5,1,1,1
1160,1,1,12,5,1,6,1
1161,2,1,7,1,1,1,0
1162,1,2,5,0,1,6,1
1163,1,2,3,0,1,2,1
1164,1,1,9,0,1,4,0
1165,1,2,9,7,1,4,0
1166,1,2,8,4,1,1,0
1167,2,2,5,4,2,3,0
1168,1,1,5,4,1,2,1
1169,3,2,5,4,1,1,1
1170,1,2,5,1,1,4,2
1171,2,1,4,0,1,3,1
1172,6,1,10,6,1,1,0
1173,8,1,9,3,1,2,1
1174,9,1,9,6,1,1,1
1175,8,2,5,0,1,3,1
1176,1,2,10,6,3,1,0
1177,3,2,7,4,1,1,1
1178,1,2,7,7,1,3,1
1179,1,1,7,0,1,1,1
1180,6,1,5,0,1,2,0
1181,1,1,6,9,1,3,1
1182,1,1,2,4,3,6,0
1183,1,1,4,5,1,5,2
1184,5,2,10,5,3,1,1
1185,1,2,3,0,1,6,1
1186,4,2,7,1,1,5,0
1187,1,2,2,8,3,2,0
1188,1,1,3,3,1,6,0
1189,1,1,5,4,1,1,1
1190,1,2,5,9,1,2,0
1191,1,2,4,6,2,2,1
1192,1,2,3,4,1,2,1
1193,1,1,4,4,3,1,1
1194,1,2,4,3,1,3,1
1195,1,2,5,4,1,4,0
1196,8,1,8,0,2,2,0
1197,7,2,3,3,1,2,0
1198,1,1,6,2,1,6,1
1199,6,2,8,6,2,1,0
1200,1,1,1,3,1,3,1
1201,1,2,11,5,1,5,0
1202,8,2,6,0,1,6,2
1203,2,2,6,1,1,6,1
1204,1,1,2,8,1,1,2
1205,1,1,7,2,1,6,1
1206,3,1,8,4,2,1,1
1207,1,2,2,2,1,5,1
1208,2,2,6,1,1,4,0
1209,2,2,5,3,1,2,1
1210,1,1,6,6,2,4,1
1211,1,1,7,5,1,1,0
1212,1,1,7,3,3,6,2
1213,1,1,3,1,1,1,1
1214,1,2,6,5,1,2,2
1215,1,2,4,4,1,1,2
1216,1,1,3,6,2,1,0
1217,1,1,8,4,1,6,2
1218,1,1,7,4,1,1,0
1219,1,1,5,3,1,1,2
1220,2,2,3,5,1,5,2
1221,1,1,3,4,2,1,0
1222,1,1,4,6,2,1,1
1223,1,1,3,7,1,6,2
1224,1,2,7,2,1,3,1
1225,2,2,5,2,1,1,0
1226,8,2,3,1,1,2,0
1227,1,1,5,9,1,1,1
1228,1,2,2,0,1,6,2
1229,6,1,3,4,1,6,0
1230,1,2,1,1,2,1,0
1231,1,2,5,3,3,3,1
1232,1,1,5,5,1,3,2
1233,8,1,2,7,1,6,0
1234,1,1,2,2,1,4,1
1235,2,1,5,5,1,3,0
1236,1,2,5,2,1,1,0
1237,1,2,7,3,1,4,1
1238,1,1,9,4,1,1,0
1239,1,1,5,6,2,5,0
1240,5,1,3,1,1,2,1
1241,1,2,7,1,3,1,0
1242,1,1,8,4,3,6,0
1243,1,2,5,0,1,2,1
1244,4,2,1,0,2,2,0
1245,8,1,6,6,2,5,0
1246,1,1,1,0,1,1,1
1247,1,2,8,6,1,3,1
1248,1,1,7,3,2,4,0
1249,1,2,4,3,1,1,0
1250,9,1,1,8,1,3,0
1251,2,2,5,3,1,6,1
1252,7,2,2,4,3,6,0
1253,2,1,5,6,2,4,1
1254,1,2,7,7,1,3,1
1255,2,1,3,6,1,1,1
1256,1,1,3,3,1,4,1
1257,1,2,11,9,3,3,0
1258,1,2,10,2,1,1,1
1259,1,2,7,1,2,1,0
1260,2,1,5,3,1,6,0
1261,2,1,2,4,1,1,1
1262,1,2,5,3,1,5,0
1263,2,2,5,0,1,1,0
1264,2,2,4,1,1,1,1
1265,1,2,4,7,2,3,1
1266,9,1,3,0,1,6,2
1267,7,2,8,1,2,1,2
1268,1,1,5,3,1,3,1
1269,1,2,5,5,1,1,1
1270,1,1,4,2,3,6,2
1271,2,1,2,1,1,2,0
1272,1,2,6,7,1,1,1
1273,1,2,9,0,3,1,0
1274,7,1,7,9,1,1,1
1275,1,2,2,4,3,4,0
1276,9,1,5,3,1,1,1
1277,1,1,4,5,1,1,2
1278,1,2,4,4,1,1,1
1279,2,1,3,3,1,4,1
1280,1,1,2,6,1,4,1
1281,2,1,6,5,2,3,2
1282,9,1,5,0,1,1,1
1283,4,1,3,0,1,2,1
1284,1,1,5,0,3,3,1
1285,7,1,11,5,2,4,1
1286,2,2,4,0,1,5,1
1287,1,2,6,0,3,6,2
1288,8,1,9,4,1,2,2
1289,2,1,1,0,1,1,0
1290,1,1,3,1,2,1,0
1291,1,2,4,2,1,5,2
1292,3,1,4,4,1,4,1
1293,1,2,6,3,1,2,1
1294,1,2,3,2,2,3,1
1295,2,2,1,0,1,4,1
1296,1,1,4,6,2,3,0
1297,1,1,7,4,1,2,1
1298,1,1,3,0,1,4,0
1299,1,1,1,6,1,2,0
1300,2,1,2,3,1,1,1
1301,1,2,5,9,1,3,1
1302,1,2,9,4,3,1,1
1303,2,2,4,5,1,2,1
1304,1,1,5,3,3,4,2
1305,1,1,5,3,3,1,0
1306,2,2,2,1,1,1,1
1307,1,1,4,1,1,6,2
1308,1,2,8,7,3,5,1
1309,3,1,5,3,2,3,2
1310,1,1,3,6,1,1,1
1311,7,1,5,0,1,1,1
1312,2,2,6,3,1,3,2
1313,2,1,5,9,1,3,1
1314,1,1,3,0,1,3,0
1315,8,1,3,3,2,4,1
1316,1,1,5,0,1,1,2
1317,1,1,7,8,2,5,2
1318,1,1,7,6,2,4,1
1319,1,1,9,1,3,1,0
1320,2,2,9,6,1,6,0
1321,3,2,7,3,1,1,0
1322,4,1,6,3,3,6,1
1323,1,2,5,6,1,1,1
1324,5,2,2,6,1,1,2
1325,1,2,6,7,2,4,1
1326,1,1,4,6,1,3,0
1327,1,1,1,1,1,5,0
1328,1,1,5,0,1,6,2
1329,2,2,5,2,2,1,0
1330,1,1,7,5,1,4,1
1331,1,1,4,8,1,5,1
1332,1,1,5,5,3,1,2
1333,1,2,8,0,2,3,1
1334,1,1,9,7,2,4,0
1335,1,2,5,3,1,1,2
1336,1,2,4,1,3,6,0
1337,1,2,9,0,1,1,1
1338,2,1,5,7,1,1,1
1339,9,1,6,3,2,6,1
1340,1,2,2,3,2,4,0
1341,2,1,6,6,2,3,0
1342,2,1,3,0,1,2,0
1343,8,1,6,0,1,1,1
1344,8,2,1,3,1,3,1
1345,7,1,5,3,1,1,0
1346,1,2,5,1,1,4,1
1347,8,1,4,3,1,5,2
1348,1,1,8,4,1,1,2
1349,1,1,4,5,1,2,1
1350,8,2,6,1,3,1,1
1351,1,1,11,6,2,2,1
1352,9,1,7,4,1,1,0
1353,1,2,3,2,1,4,1
1354,8,2,4,1,1,6,0
1355,1,1,8,0,3,1,1
1356,2,1,2,2,1,1,0
1357,1,2,5,3,1,1,0
1358,1,2,3,6,1,4,0
1359,1,2,4,3,2,1,1
1360,1,1,5,2,2,3,2
1361,1,2,4,1,2,1,0
1362,9,1,8,5,1,3,0
1363,1,1,7,0,3,1,0
1364,1,2,8,3,3,5,1
1365,9,1,1,2,1,5,1
1366,1,2,3,8,1,6,0
1367,1,2,7,2,1,3,0
1368,1,1,7,4,1,1,1
1369,1,2,1,3,3,5,1
1370,1,1,2,5,1,1,1
1371,5,2,1,8,3,1,0
1372,1,1,4,1,1,4,0
1373,2,2,4,5,1,1,0
1374,1,2,4,2,2,3,2
1375,1,1,6,5,1,3,0
1376,1,1,8,5,1,1,1
1377,1,1,6,3,1,1,1
1378,1,2,1,5,2,6,2
1379,1,2,9,5,1,3,1
1380,1,2,8,8,1,1,2
1381,4,2,8,8,1,2,0
1382,5,1,6,0,1,1,0
1383,2,2,5,2,1,1,1
1384,1,1,5,3,1,1,1
1385,1,2,10,0,1,3,1
1386,4,2,2,7,1,4,0
1387,1,2,7,3,3,2,1
1388,1,2,2,0,1,2,1
1389,4,1,5,9,1,3,1
1390,4,1,4,1,3,3,1
1391,1,1,9,6,1,1,1
1392,1,1,3,4,1,2,1
1393,1,1,6,6,1,1,0
1394,8,2,5,3,1,2,1
1395,9,1,9,2,1,1,0
1396,1,1,12,6,1,2,0
1397,1,1,5,6,2,4,0
1398,5,2,8,5,1,6,0
1399,7,2,5,4,1,3,0
1400,1,2,2,2,1,1,0
1401,5,2,8,3,1,6,1
1402,1,2,7,5,1,5,1
1403,1,2,7,2,3,3,0
1404,3,2,7,1,1,1,1
1405,6,2,9,6,1,4,2
1406,1,1,3,5,1,2,0
1407,6,2,7,3,2,3,0
1408,2,2,4,7,1,1,1
1409,1,1,10,6,1,4,1
1410,4,1,9,1,1,4,1
1411,8,1,7,5,1,6,1
1412,9,1,5,1,1,3,2
1413,1,2,5,0,1,3,1
1414,1,1,8,1,1,6,2
1415,5,1,3,0,1,6,0
1416,1,2,5,0,1,2,1
1417,1,1,3,3,3,4,1
1418,1,1,4,2,3,4,1
1419,4,2,3,1,2,1,0
1420,1,2,6,4,2,4,1
1421,2,2,4,0,1,2,2
1422,6,1,8,6,2,5,2
1423,1,1,2,0,1,2,1
1424,7,2,9,2,1,4,1
1425,1,2,9,6,1,1,2
1426,1,2,3,2,3,1,1
1427,6,2,3,0,2,4,0
1428,1,1,11,4,1,1,0
1429,1,2,5,7,2,1,0
1430,1,2,7,5,1,2,0
1431,1,1,6,0,3,1,1
1432,6,1,7,8,3,6,1
1433,9,1,6,0,1,4,0
1434,1,2,8,1,3,3,0
1435,1,2,3,2,1,1,0
1436,3,1,10,4,1,6,0
1437,2,2,1,6,2,1,2
1438,1,1,4,5,1,2,0
1439,4,2,6,7,2,3,0
1440,1,1,8,9,1,1,2
1441,1,1,10,8,1,1,1
1442,1,2,5,0,1,2,0
1443,2,2,7,2,2,3,0
1444,8,2,10,7,3,6,2
1445,8,2,10,6,1,1,0
1446,5,2,5,4,2,3,1
1447,1,2,3,1,1,1,1
1448,5,2,10,8,1,2,0
1449,1,1,5,3,1,4,0
1450,1,2,2,0,1,5,1
1451,1,1,4,6,1,1,1
1452,9,1,5,5,1,4,2
1453,1,1,4,4,2,2,0
1454,1,2,4,4,2,1,0
1455,1,1,1,3,1,1,1
1456,1,1,8,4,1,1,1
1457,6,1,12,2,3,1,0
1458,9,2,2,7,1,4,0
1459,8,2,3,1,3,6,2
1460,1,2,1,1,1,3,1
1461,9,1,2,2,1,6,0
1462,2,2,10,4,1,1,1
1463,6,1,4,3,2,1,0
1464,1,2,4,0,1,6,2
1465,8,1,7,0,1,2,2
1466,1,2,5,2,2,6,1
1467,9,2,5,3,1,6,1
1468,1,1,9,6,1,4,0
1469,1,2,9,2,3,1,0
1470,1,2,3,1,1,1,1
1471,1,2,6,3,1,1,1
1472,1,1,8,1,1,3,1
1473,9,2,10,6,2,5,0
1474,1,1,5,2,1,3,1
1475,1,1,5,2,1,5,1
1476,1,1,5,5,1,1,1
1477,1,1,4,2,1,1,1
1478,1,1,9,2,3,1,0
1479,1,2,3,2,1,1,0
1480,1,2,7,8,1,1,0
1481,4,1,9,6,1,3,0
1482,1,1,7,2,1,2,2
1483,1,2,7,1,1,3,1
1484,2,2,9,2,3,1,0
1485,1,1,1,2,1,4,0
1486,1,1,8,7,1,2,0
1487,1,1,3,3,1,1,0
1488,6,2,12,9,1,6,0
1489,7,1,5,2,1,5,1
1490,1,1,9,0,1,1,1
1491,1,2,2,0,3,3,0
1492,6,1,5,6,1,4,0
1493,5,1,7,3,3,1,2
1494,4,1,8,5,1,5,1
1495,9,2,7,2,1,1,0
1496,9,1,8,0,1,4,1
1497,1,1,6,1,3,5,2
1498,2,1,9,4,3,1,1
1499,1,2,5,6,1,3,1
1500,2,2,6,1,2,1,2
1501,1,1,7,4,1,6,1
1502,1,1,8,5,1,5,1
1503,1,1,8,9,1,1,1
1504,1,1,9,7,3,1,0
1505,8,2,7,2,1,1,1
1506,1,2,5,4,1,5,2
1507,3,1,9,7,1,2,0
1508,1,2,5,2,2,2,2
1509,1,2,5,2,2,4,1
1510,1,2,9,2,3,1,0
1511,1,2,9,2,1,3,0
1512,8,1,11,2,1,1,1
1513,1,1,4,0,1,4,0
1514,1,1,8,8,2,2,0
1515,1,2,7,4,1,1,2
1516,9,1,6,1,1,1,0
1517,2,2,5,0,1,1,0
1518,1,1,2,4,3,5,0
1519,1,2,6,3,1,4,1
1520,1,1,5,2,1,5,0
1521,1,1,5,6,1,3,0
1522,6,1,7,7,2,6,2
1523,1,1,4,3,1,1,0
1524,1,1,4,3,2,1,0
1525,1,2,4,1,2,3,1
1526,1,1,9,2,1,5,0
1527,1,2,5,5,1,4,1
1528,1,2,6,6,2,1,1
1529,1,1,9,6,3,6,2
1530,1,1,3,0,1,4,1
1531,1,1,5,3,2,3,1
1532,4,2,10,6,2,1,1
1533,5,1,5,8,1,1,2
1534,1,1,7,8,1,1,1
1535,2,1,7,9,1,6,1
1536,1,1,5,2,1,6,0
1537,7,1,7,7,1,2,1
1538,1,1,5,6,1,1,1
1539,1,2,5,3,2,5,1
1540,1,1,3,4,2,1,0
1541,2,2,5,0,1,2,0
1542,2,2,1,4,2,3,1
1543,1,1,5,3,1,3,1
1544,1,1,2,2,1,4,1
1545,2,2,7,6,1,1,0
1546,1,2,1,0,3,6,1
1547,2,2,5,0,1,3,0
1548,1,1,7,1,3,4,2
1549,1,1,3,2,1,2,1
1550,2,1,2,4,1,3,1
1551,1,1,4,2,1,1,0
1552,2,2,3,1,1,1,1
1553,9,1,3,0,1,2,0
1554,1,1,4,4,1,1,2
1555,2,1,4,3,1,2,2
1556,1,2,5,5,1,6,0
1557,1,1,11,2,1,1,1
1558,2,1,5,5,1,1,0
1559,1,2,6,8,1,6,2
1560,1,1,10,7,1,1,1
1561,8,1,11,3,1,1,2
1562,1,1,1,4,1,1,0
1563,1,1,4,0,2,2,0
1564,1,2,10,6,2,5,2
1565,1,1,7,2,2,6,2
1566,2,2,5,5,1,1,1
1567,1,2,3,3,3,1,1
1568,1,1,7,1,1,2,1
1569,6,2,10,8,2,5,0
1570,1,1,6,1,2,6,2
1571,1,1,3,1,1,1,1
1572,1,1,5,3,1,5,0
1573,6,1,4,1,2,1,0
1574,1,1,10,8,1,1,2
1575,9,2,6,9,3,4,0
1576,1,1,4,5,1,1,2
1577,2,2,5,1,1,1,0
1578,1,2,6,1,1,1,0
1579,2,1,5,8,1,3,1
1580,1,1,3,1,3,5,0
1581,3,1,2,4,1,6,0
1582,2,1,7,3,1,3,2
1583,4,2,3,1,3,6,0
1584,5,1,3,4,3,5,1
1585,2,1,5,7,1,1,0
1586,1,2,3,1,2,1,0
1587,1,1,11,9,1,1,1
1588,1,1,5,5,3,1,2
1589,1,1,8,8,1,5,0
1590,7,2,5,0,1,1,1
1591,1,2,2,5,1,1,1
1592,1,2,4,1,2,2,2
1593,1,2,4,7,1,6,1
1594,2,2,3,2,1,1,0
1595,1,2,3,7,1,3,1
1596,1,1,7,5,2,6,0
1597,1,1,2,2,2,4,0
1598,1,1,5,1,1,1,1
1599,1,2,6,4,1,2,2
1600,1,1,8,3,1,2,1
1601,1,2,12,0,3,1,0
1602,9,1,2,3,2,5,1
1603,1,2,3,2,2,1,0
1604,1,2,5,3,1,2,1
1605,1,2,3,1,1,5,1
1606,1,1,4,5,2,1,0
1607,1,1,3,0,1,1,0
1608,1,1,4,3,1,6,1
1609,1,1,5,4,1,1,0
1610,9,2,3,3,2,3,0
1611,1,2,11,2,1,1,1
1612,1,2,5,5,1,4,1
1613,1,2,10,9,1,1,0
1614,7,2,9,1,1,6,1
1615,1,1,7,3,1,1,0
1616,1,1,9,1,1,1,1
1617,1,2,7,5,3,2,1
1618,1,1,4,3,3,6,0
1619,1,1,4,8,1,4,0
1620,8,2,6,2,1,1,2
1621,1,1,1,0,1,1,0
1622,1,2,6,2,1,1,0
1623,1,2,5,2,1,1,1
1624,1,1,9,7,1,2,0
1625,1,1,3,4,1,1,1
1626,1,1,7,4,3,1,0
1627,9,2,12,5,2,2,0
1628,8,1,5,0,1,1,0
1629,9,1,2,2,1,1,1
1630,9,1,5,7,3,3,0
1631,4,2,1,2,1,1,0
1632,1,2,3,1,1,3,2
1633,1,2,10,6,1,1,1
1634,2,1,6,4,1,3,1
1635,1,2,6,3,1,1,1
1636,8,2,12,3,1,1,0
1637,1,1,6,9,1,5,1
1638,8,2,5,0,1,1,0
1639,7,1,2,7,2,4,1
1640,1,1,7,4,1,6,2
1641,1,2,5,7,1,2,1
1642,1,2,4,6,1,5,1
1643,1,1,5,8,1,1,1
1644,1,2,2,1,1,3,2
1645,1,1,5,1,3,1,1
1646,2,2,7,4,1,3,1
1647,7,1,9,2,1,6,0
1648,1,2,6,6,1,6,0
1649,2,1,8,2,1,1,1
1650,1,1,5,5,1,2,1
1651,2,1,6,1,1,1,0
1652,1,1,5,6,1,4,1
1653,9,2,3,6,1,5,0
1654,1,1,4,8,1,1,0
1655,7,1,5,3,1,2,1
1656,1,2,5,1,1,6,0
1657,2,2,7,4,2,3,0
1658,1,2,2,3,1,1,0
1659,1,1,6,5,1,6,2
1660,1,1,5,5,1,4,1
1661,1,1,3,1,2,1,0
1662,8,1,2,6,1,4,2
1663,1,1,8,2,3,5,0
1664,6,1,9,7,1,4,0
1665,1,1,5,3,1,2,1
1666,1,1,5,8,1,3,1
1667,1,2,9,2,2,2,0
1668,5,1,6,2,1,1,0
1669,1,1,3,1,1,2,0
1670,8,1,6,6,1,5,0
1671,6,1,10,2,1,5,2
1672,1,2,3,2,2,6,0
1673,1,1,5,1,1,5,2
1674,9,2,7,8,1,6,0
1675,1,1,2,2,1,5,0
1676,4,2,5,2,2,6,0
1677,1,2,8,5,1,1,0
1678,6,2,6,5,1,1,1
1679,1,1,9,2,3,1,0
1680,1,2,5,1,3,1,1
1681,2,1,9,2,3,1,0
1682,2,2,3,4,2,4,0
1683,2,2,1,1,1,1,1
1684,1,1,3,1,2,5,2
1685,9,2,11,9,1,5,0
1686,1,1,4,0,1,3,2
1687,1,2,11,1,3,1,0
1688,3,2,1,3,3,4,1
1689,1,2,7,5,2,6,2
1690,1,2,8,4,1,2,2
1691,2,2,9,0,3,1,0
1692,7,2,6,2,2,4,0
1693,1,2,7,1,3,4,1
1694,1,1,3,1,1,1,1
1695,2,1,9,0,3,1,0
1696,7,1,7,3,1,1,0
