,SEX,RAC1P,MSP,EDU,PINCP_DECILE,HOUSING_TYPE,OWN_RENT
869,2,2,6,3,4,1,0
870,1,1,2,5,1,1,1
871,2,8,2,8,0,1,0
872,1,1,2,8,2,1,1
873,2,1,5,4,2,1,2
874,2,1,4,12,2,1,2
875,1,2,1,5,0,1,0
876,2,2,1,7,1,1,0
877,2,2,4,3,4,1,1
878,2,1,3,3,2,2,1
879,1,1,4,2,7,1,0
880,1,8,1,5,0,1,0
881,1,2,6,8,4,1,0
882,2,2,4,5,4,2,2
883,2,1,3,6,4,1,1
884,2,1,2,7,4,3,0
885,1,2,6,8,6,1,0
886,2,2,3,7,3,2,1
887,1,3,1,7,5,1,0
888,1,3,1,5,5,1,0
889,1,1,2,3,2,2,0
890,2,1,1,5,6,1,0
891,2,2,2,4,3,1,1
892,2,1,1,5,8,1,1
893,1,1,3,5,1,2,1
894,1,6,6,6,0,1,0
895,2,1,1,4,2,3,1
896,2,1,1,2,5,1,1
897,2,3,3,2,0,1,1
898,2,1,1,7,2,1,1
899,1,7,3,6,0,1,0
900,1,9,3,5,6,1,0
901,1,8,1,3,4,1,0
902,2,2,2,1,0,2,1
903,1,8,1,5,0,1,0
904,1,3,5,3,2,1,1
905,1,2,6,8,5,1,1
906,1,1,5,3,3,2,2
907,2,1,4,6,7,3,1
908,1,1,2,7,6,3,0
909,1,1,3,3,1,3,0
910,1,6,1,6,0,1,2
911,2,8,1,5,0,1,0
912,1,2,2,6,4,2,2
913,1,8,6,4,5,3,0
914,2,1,1,5,4,1,1
915,2,1,4,7,3,2,1
916,1,6,4,6,1,1,2
917,2,1,6,4,3,1,0
918,2,1,1,2,3,1,0
919,2,3,1,6,3,1,0
920,1,1,3,5,7,3,0
921,1,4,6,11,7,1,0
922,1,1,4,3,1,1,0
923,1,1,1,8,6,1,0
924,2,1,1,8,4,1,0
925,2,1,6,9,7,1,0
926,2,1,3,1,5,1,1
927,2,2,6,5,9,1,0
928,2,1,1,3,5,1,0
929,2,7,4,9,4,2,0
930,2,1,1,3,6,2,0
931,1,1,4,5,1,3,1
932,1,1,5,4,2,2,0
933,1,8,2,5,0,1,0
934,2,1,1,5,0,1,0
935,1,7,1,2,1,2,1
936,1,6,1,5,0,1,1
937,1,2,1,9,1,1,1
938,2,1,1,7,0,3,1
939,1,8,2,6,0,1,0
940,2,1,1,1,1,1,1
941,2,1,1,6,3,1,1
942,2,7,5,4,6,3,1
943,2,1,1,7,3,1,0
944,2,1,5,7,1,1,1
945,1,7,6,6,2,3,1
946,2,7,5,1,2,1,0
947,1,1,1,3,1,1,0
948,2,1,1,6,2,1,0
949,1,1,2,4,1,3,0
950,2,1,2,5,1,2,2
951,2,1,2,2,2,1,1
952,1,1,1,7,4,1,0
953,1,1,4,7,2,2,1
954,2,1,4,3,2,1,0
955,1,8,1,5,0,1,0
956,2,1,1,8,0,1,2
957,1,8,1,7,0,1,0
958,2,1,6,5,5,1,1
959,2,1,3,2,5,1,0
960,2,1,5,2,5,1,1
961,2,1,1,4,1,3,0
962,2,1,1,8,1,3,0
963,1,1,3,6,3,1,1
964,2,7,2,5,5,1,1
965,1,1,1,5,2,1,1
966,2,3,3,5,5,1,1
967,2,2,3,5,3,1,1
968,1,1,4,2,5,1,1
969,1,2,1,6,2,1,2
970,2,1,6,5,5,2,0
971,2,1,1,1,3,1,0
972,2,1,2,5,5,2,2
973,2,1,2,4,3,3,1
974,2,2,2,5,4,1,1
975,1,1,6,7,5,3,1
976,1,1,3,1,0,2,2
977,2,1,6,3,5,1,1
978,1,1,1,5,3,1,1
979,1,6,4,7,1,2,2
980,2,1,4,3,5,1,1
981,1,6,1,5,0,2,0
982,1,5,4,3,1,3,0
983,2,9,1,4,3,1,0
984,1,1,1,5,3,1,1
985,2,5,4,4,5,2,2
986,2,1,1,2,4,1,1
987,2,2,6,5,6,1,0
988,1,1,2,5,1,2,1
989,1,2,6,4,2,1,0
990,2,2,2,1,1,1,0
991,2,1,1,7,2,1,1
992,2,1,1,5,3,1,0
993,1,2,2,4,5,1,1
994,2,6,1,5,0,1,0
995,2,1,2,6,7,1,1
996,1,2,6,10,6,1,0
997,2,1,1,9,8,1,1
998,2,8,4,6,4,3,1
999,2,2,3,5,0,1,1
1000,2,4,4,3,0,1,1
1001,2,1,2,8,3,1,1
1002,2,1,1,3,2,1,1
1003,2,1,5,2,0,2,1
1004,1,6,6,8,8,1,0
1005,1,1,4,2,1,1,1
1006,2,7,2,7,5,1,1
1007,2,1,5,3,2,3,0
1008,2,1,1,1,2,2,1
1009,2,1,6,2,2,1,0
1010,2,5,1,7,3,1,1
1011,2,7,1,8,3,3,1
1012,2,1,2,4,4,1,1
1013,1,6,1,5,0,1,0
1014,1,1,5,3,2,1,0
1015,2,1,2,5,2,2,2
1016,1,3,1,6,1,1,1
1017,1,3,6,6,1,1,0
1018,1,1,2,7,6,1,1
1019,2,1,1,4,6,1,1
1020,1,1,2,5,3,1,1
1021,2,1,3,4,5,1,1
1022,1,1,1,2,2,1,0
1023,2,1,1,4,2,1,1
1024,1,1,4,8,2,1,1
1025,1,2,3,4,1,3,0
1026,1,8,2,8,0,1,0
1027,1,2,2,5,0,1,1
1028,1,1,1,2,4,1,0
1029,2,1,2,7,5,1,1
1030,2,3,1,2,0,1,1
1031,2,1,3,7,5,1,2
1032,1,1,2,3,0,2,0
1033,1,2,1,12,3,1,1
1034,2,1,1,6,6,1,0
1035,2,1,6,7,4,1,0
1036,2,1,4,3,1,1,1
1037,2,6,4,7,3,1,1
1038,2,1,4,3,5,2,0
1039,1,1,1,5,0,2,0
1040,1,2,5,3,0,1,0
1041,2,1,4,5,1,1,1
1042,2,2,1,9,2,1,1
1043,2,1,2,5,5,1,1
1044,2,6,5,6,0,2,0
1045,1,1,1,9,5,2,0
1046,1,2,2,7,0,1,0
1047,2,1,3,4,3,1,1
1048,1,1,1,5,6,1,1
1049,2,1,1,2,2,3,0
1050,2,5,6,3,1,1,0
1051,1,1,5,8,3,1,1
1052,2,9,1,9,4,1,1
1053,1,7,2,4,2,2,1
1054,2,7,2,4,0,1,0
1055,1,1,2,5,4,1,1
1056,2,2,2,5,0,1,1
1057,1,1,2,6,1,1,1
1058,2,2,1,9,5,2,0
1059,2,1,3,3,1,1,0
1060,2,9,6,2,1,1,0
1061,1,2,1,2,6,1,1
1062,1,3,3,1,2,1,2
1063,1,1,1,5,4,1,0
1064,2,7,1,7,7,1,1
1065,2,8,2,5,0,1,0
1066,2,1,5,7,1,1,1
1067,1,1,4,8,2,1,1
1068,1,1,1,5,3,3,1
1069,2,2,6,2,3,1,1
1070,1,2,3,4,4,1,2
1071,1,2,3,3,0,2,0
1072,2,1,4,7,2,1,1
1073,2,2,1,6,0,2,1
1074,2,1,4,8,2,3,2
1075,1,1,5,11,0,2,0
1076,1,2,3,2,5,2,0
1077,2,1,1,2,3,1,0
1078,2,1,6,3,2,3,0
1079,1,2,3,5,0,1,0
1080,2,9,3,3,3,2,0
1081,1,6,2,4,1,3,2
1082,2,1,1,5,4,1,1
1083,2,1,1,7,3,1,2
1084,1,1,1,3,1,1,1
1085,2,1,1,9,4,1,0
1086,1,1,1,5,2,1,1
1087,1,2,3,3,1,3,0
1088,2,9,1,5,4,1,1
1089,2,2,4,2,4,2,1
1090,1,1,4,6,3,3,1
1091,1,6,1,3,0,1,1
1092,1,1,1,7,3,1,1
1093,2,1,2,1,4,2,1
1094,2,2,3,4,0,1,2
1095,1,1,1,6,1,1,2
1096,2,2,4,4,3,3,0
1097,2,4,2,3,2,1,1
1098,2,1,2,5,1,2,0
1099,2,4,6,1,2,1,1
1100,1,1,3,7,5,1,1
1101,1,1,1,2,7,1,1
1102,1,2,1,5,0,1,1
1103,2,1,5,8,4,1,0
1104,1,3,2,3,1,1,2
1105,1,7,5,6,1,2,1
1106,2,1,5,4,2,1,1
1107,2,6,2,8,1,3,0
1108,2,1,5,5,3,1,0
1109,1,2,1,5,0,1,1
1110,2,9,3,5,3,2,0
1111,2,2,2,6,4,3,2
1112,2,1,1,7,7,1,0
1113,1,1,1,5,6,3,1
1114,1,1,1,4,6,2,0
1115,2,1,3,6,3,3,1
1116,2,7,1,8,5,3,1
1117,1,1,1,6,3,1,1
1118,1,1,1,4,1,3,0
1119,2,2,1,5,0,1,0
1120,2,1,2,5,2,1,2
1121,2,1,1,5,1,2,0
1122,1,6,2,8,0,1,1
1123,2,3,5,6,4,2,1
1124,2,1,4,4,3,2,0
1125,1,1,1,3,5,1,0
1126,1,1,4,3,3,1,0
1127,1,4,3,5,1,1,1
1128,2,6,1,5,0,1,1
1129,2,9,4,4,4,3,1
1130,1,2,1,3,2,1,1
1131,1,1,2,7,3,1,1
1132,1,1,3,6,6,3,1
1133,1,3,4,8,4,1,1
1134,1,1,1,10,0,1,1
1135,2,1,1,3,5,1,1
1136,2,1,6,3,5,1,0
1137,2,1,1,2,3,3,0
1138,2,1,5,3,1,3,1
1139,1,2,4,4,5,1,1
1140,1,1,1,2,2,1,0
1141,2,1,1,7,2,1,0
1142,2,1,5,6,3,1,1
1143,1,1,4,2,3,1,0
1144,1,8,1,6,0,1,0
1145,2,1,1,5,0,1,0
1146,1,1,4,7,3,3,1
1147,1,5,6,8,4,1,0
1148,1,1,4,6,9,1,1
1149,2,2,1,6,3,1,1
1150,2,7,3,4,2,2,1
1151,2,6,2,6,4,2,2
1152,2,6,3,8,0,1,0
1153,1,1,1,5,3,1,1
1154,1,2,3,2,2,1,1
1155,2,2,2,5,0,1,1
1156,1,7,2,2,5,1,0
1157,1,1,1,5,3,1,1
1158,1,1,1,9,7,1,0
1159,1,2,6,7,2,3,1
1160,2,1,6,3,2,1,1
1161,2,1,2,5,0,1,0
1162,2,1,1,6,1,1,1
1163,1,1,5,3,1,1,1
1164,1,1,1,3,2,1,1
1165,2,6,3,5,3,3,2
1166,1,1,1,7,2,1,0
1167,1,1,1,4,3,3,1
1168,2,4,6,4,5,3,1
1169,1,1,1,6,7,1,1
1170,2,8,3,5,0,1,0
1171,1,1,6,5,0,3,1
1172,2,2,1,5,3,1,0
1173,1,1,4,6,1,1,1
1174,2,6,2,5,0,1,1
1175,2,1,3,3,4,1,0
1176,2,2,1,5,0,1,0
1177,2,1,6,8,6,3,1
1178,2,1,4,6,6,1,1
1179,2,2,6,2,1,1,1
1180,2,4,5,2,8,1,1
1181,1,1,2,4,1,2,0
1182,1,7,4,7,3,1,1
1183,1,1,2,3,1,1,0
1184,2,9,1,5,3,1,0
1185,2,4,1,5,4,1,0
1186,1,2,1,2,4,2,0
1187,2,1,3,3,0,2,1
1188,1,8,6,4,5,3,1
1189,1,6,1,9,1,2,0
1190,2,8,1,8,4,1,1
1191,2,1,1,10,2,3,0
1192,2,1,1,3,0,1,1
1193,1,6,2,9,0,3,0
1194,2,1,3,7,3,1,1
1195,2,1,2,5,1,1,1
1196,2,8,1,6,7,1,1
1197,1,1,1,1,2,1,0
1198,2,1,1,8,5,1,1
1199,2,1,1,5,4,3,0
1200,1,3,1,6,3,1,0
1201,1,1,3,6,1,3,1
1202,2,1,1,5,5,1,1
1203,1,1,2,6,2,1,1
1204,1,2,4,5,0,1,0
1205,2,1,3,6,4,1,1
1206,2,1,2,3,4,1,1
1207,2,1,1,7,0,1,0
1208,2,1,4,7,1,3,2
1209,2,2,3,7,4,2,1
1210,2,8,4,3,2,1,1
1211,1,2,3,5,9,2,2
1212,2,1,2,3,0,1,0
1213,1,1,4,6,3,1,2
1214,1,2,6,6,6,1,0
1215,1,2,1,5,0,1,0
1216,2,1,1,5,7,1,0
1217,2,2,2,6,4,1,0
1218,1,6,2,5,0,1,0
1219,1,6,4,3,4,2,1
1220,2,7,4,3,9,2,0
1221,1,6,4,9,1,1,2
1222,1,5,2,5,2,1,1
1223,2,8,3,4,3,1,0
1224,2,1,1,6,1,1,2
1225,1,4,6,5,3,1,0
1226,2,2,1,4,3,1,0
1227,2,1,1,6,3,1,0
1228,2,1,4,3,3,2,2
1229,1,2,2,6,0,1,1
1230,1,5,6,2,0,1,0
1231,1,1,3,8,3,1,1
1232,2,1,4,6,5,3,1
1233,2,2,1,8,0,1,1
1234,1,1,3,1,3,1,1
1235,2,8,1,8,0,1,0
1236,2,1,1,3,4,1,1
1237,2,1,2,1,9,1,1
1238,1,4,1,7,2,1,0
1239,1,1,1,5,2,1,1
1240,1,1,3,3,2,2,0
1241,2,2,3,7,7,2,0
1242,1,1,1,5,2,1,1
1243,1,1,6,5,2,3,1
1244,1,1,1,5,0,1,0
1245,2,9,4,7,3,2,0
1246,1,1,1,6,3,1,1
1247,1,1,1,8,9,1,1
1248,2,6,2,7,0,1,0
1249,1,2,1,5,2,1,1
1250,1,7,4,6,5,1,1
1251,1,1,6,7,3,1,1
1252,1,2,4,6,6,1,2
1253,1,7,6,8,0,2,0
1254,2,8,1,5,0,1,0
1255,1,2,6,8,2,1,1
1256,1,1,4,5,4,2,1
1257,1,2,3,3,3,2,0
1258,1,1,1,3,1,2,0
1259,1,1,4,5,4,1,1
1260,1,1,6,3,7,1,0
1261,2,1,2,3,1,1,0
1262,2,2,1,5,0,1,0
1263,2,4,6,8,0,1,0
1264,2,1,1,7,4,1,1
1265,1,1,2,6,3,1,1
1266,1,3,1,5,0,1,0
1267,2,1,6,5,1,3,1
1268,1,6,1,5,0,1,1
1269,1,8,2,5,0,1,1
1270,1,7,1,3,2,2,1
1271,2,2,1,3,7,3,0
1272,2,1,1,7,2,1,1
1273,1,2,6,5,1,1,0
1274,1,1,4,3,4,2,0
1275,2,6,2,1,4,2,1
1276,1,1,5,7,1,1,1
1277,2,1,5,5,3,3,0
1278,2,6,2,5,0,1,1
1279,2,1,4,6,1,2,1
1280,1,1,6,7,9,3,1
1281,1,1,1,9,2,3,0
1282,1,9,5,3,1,1,2
1283,2,1,1,5,4,1,1
1284,2,2,6,3,2,3,1
1285,2,1,6,2,1,1,1
1286,2,1,2,5,3,2,0
1287,1,2,4,2,1,1,1
1288,2,9,6,4,0,1,0
1289,2,6,1,5,1,3,1
1290,2,1,2,3,3,1,0
1291,2,1,1,5,4,1,0
1292,2,1,2,4,3,1,2
1293,2,1,1,5,4,1,1
1294,1,2,2,8,0,1,2
1295,1,1,6,7,1,3,1
1296,1,2,6,6,5,1,0
1297,2,1,1,7,2,1,2
1298,2,1,1,7,2,2,0
1299,1,1,3,6,6,1,1
1300,1,2,5,1,3,2,2
1301,2,1,3,7,3,2,1
1302,1,1,6,5,4,1,0
1303,1,2,6,4,3,3,1
1304,2,1,5,5,6,2,0
1305,1,6,4,7,0,1,0
1306,2,2,6,10,5,1,0
1307,2,1,5,7,3,3,0
1308,1,1,2,5,5,1,1
1309,1,7,6,7,4,3,1
1310,1,2,1,3,4,1,1
1311,2,1,1,3,6,1,1
1312,2,1,1,6,2,1,0
1313,1,1,6,3,2,1,0
1314,1,1,5,7,4,1,1
1315,1,6,3,4,4,1,1
1316,1,2,6,3,7,1,1
1317,1,5,6,10,8,1,0
1318,1,4,2,6,3,1,1
1319,2,2,3,3,2,3,0
1320,2,3,5,5,3,2,0
1321,1,1,1,6,4,1,1
1322,2,1,5,2,4,1,0
1323,1,9,4,5,8,1,1
1324,1,1,4,4,4,3,0
1325,2,2,1,6,4,1,2
1326,2,5,6,3,5,3,1
1327,2,1,1,9,0,3,0
1328,1,1,3,5,6,2,1
1329,1,5,6,3,3,3,1
1330,1,1,4,12,4,3,2
1331,1,3,6,2,3,3,1
1332,1,2,4,6,3,1,0
1333,2,1,6,2,3,1,1
1334,2,7,6,4,5,3,0
1335,2,2,6,7,2,3,1
1336,1,1,1,5,0,1,1
1337,2,1,1,7,3,2,1
1338,1,1,4,5,3,2,0
1339,2,1,2,2,6,1,2
1340,2,1,1,5,2,1,1
1341,2,1,1,6,5,3,1
1342,2,1,4,7,5,1,1
1343,2,1,1,7,3,1,1
1344,1,1,6,3,3,1,0
1345,2,2,4,2,2,2,0
1346,2,7,6,6,1,3,1
1347,1,3,4,3,1,1,1
1348,2,2,4,4,1,1,1
1349,2,2,4,5,9,1,0
1350,2,2,1,2,1,3,1
1351,1,1,1,5,6,3,1
1352,1,8,1,8,3,1,2
1353,1,1,1,1,4,1,1
1354,1,1,5,8,1,3,1
1355,1,1,1,7,3,1,0
1356,1,1,2,5,1,3,2
1357,1,2,4,4,0,1,1
1358,1,1,5,7,1,2,1
1359,1,8,1,6,1,1,2
1360,1,9,4,6,6,1,1
1361,2,1,3,2,5,1,0
1362,2,6,1,5,4,2,0
1363,1,1,2,5,4,1,1
1364,2,1,1,3,3,1,0
1365,1,1,5,7,3,3,1
1366,2,1,1,9,5,1,1
1367,1,5,6,3,3,1,0
1368,2,1,1,5,4,1,0
1369,1,2,6,7,4,1,1
1370,2,2,3,3,2,1,1
1371,1,1,3,5,1,3,0
1372,1,1,5,6,2,1,1
1373,2,1,1,6,2,1,1
1374,2,5,1,12,4,2,1
1375,1,1,1,6,4,2,2
1376,1,8,1,3,6,1,0
1377,1,1,1,3,2,1,1
1378,2,1,6,2,5,1,1
1379,2,1,1,4,4,1,1
1380,1,1,1,8,4,1,2
1381,1,1,1,5,0,3,0
1382,1,2,2,2,3,1,0
1383,2,6,4,8,0,2,0
1384,2,1,3,5,5,1,0
1385,1,8,1,6,3,1,2
1386,1,1,4,3,3,1,0
1387,1,2,2,6,2,2,2
1388,2,2,3,3,5,1,1
1389,1,6,1,5,7,2,0
1390,2,3,4,2,1,1,1
1391,1,1,4,5,2,1,1
1392,1,2,2,5,6,1,1
1393,2,1,6,7,5,1,1
1394,2,2,4,1,2,1,1
1395,2,1,2,4,0,3,1
1396,2,1,5,6,2,3,0
1397,2,2,6,7,0,2,0
1398,2,1,1,6,2,1,1
1399,1,1,1,3,2,3,1
1400,1,1,6,7,1,3,1
1401,1,1,3,3,4,1,1
1402,1,1,1,5,4,1,1
1403,1,2,2,5,0,1,1
1404,2,1,1,7,6,1,1
1405,2,1,4,7,1,3,1
1406,1,2,6,7,2,1,0
1407,2,2,6,7,3,1,0
1408,1,1,5,1,1,1,1
1409,2,1,1,3,5,2,0
1410,1,1,4,3,4,1,1
1411,2,1,3,5,0,1,1
1412,2,1,4,2,6,2,0
1413,1,8,4,5,0,1,1
1414,2,9,6,3,2,1,0
1415,1,2,1,4,4,2,0
1416,2,2,1,3,2,1,0
1417,2,1,1,7,7,1,1
1418,1,1,1,5,7,1,0
1419,2,1,1,11,0,1,2
1420,2,1,1,4,4,1,1
1421,1,7,1,3,2,1,0
1422,2,1,3,1,2,1,1
1423,2,9,1,7,5,1,1
1424,1,1,4,4,8,2,1
1425,2,1,1,3,2,2,1
1426,1,1,1,3,3,1,0
1427,2,1,1,5,0,1,1
1428,1,2,2,5,0,1,0
1429,1,1,1,2,0,1,0
1430,1,1,1,6,6,3,1
1431,2,8,2,8,0,1,0
1432,1,1,2,6,1,3,1
1433,1,1,1,7,1,2,2
1434,2,2,2,5,0,2,0
1435,1,1,1,7,5,1,1
1436,1,2,3,2,2,1,1
1437,2,3,6,7,4,1,0
1438,2,1,1,6,1,1,1
1439,2,1,2,5,8,1,1
1440,1,1,2,5,3,3,0
1441,1,8,3,1,1,1,0
1442,1,1,4,2,5,1,0
1443,1,1,5,5,1,1,1
1444,1,1,1,5,4,1,1
1445,1,1,1,7,7,1,1
1446,2,1,4,3,0,1,1
1447,1,7,4,6,1,1,1
1448,2,1,4,1,3,1,1
1449,1,1,4,3,3,1,1
1450,1,1,3,2,5,1,0
1451,2,1,5,7,1,3,0
1452,1,3,1,5,0,1,1
1453,2,5,3,4,3,1,2
1454,1,1,4,1,5,1,1
1455,2,1,1,3,4,1,1
1456,1,1,2,3,2,2,1
1457,2,1,3,5,5,1,1
1458,1,2,1,5,6,1,0
1459,2,8,1,5,0,1,0
1460,1,1,2,4,2,1,0
1461,1,2,2,3,5,2,1
1462,1,1,5,5,2,3,1
1463,1,1,2,5,5,1,1
1464,1,2,1,6,8,1,1
1465,1,1,3,6,5,3,1
1466,1,2,6,7,3,1,1
1467,2,5,6,5,1,1,0
1468,1,1,4,2,0,1,1
1469,1,8,5,1,1,2,1
1470,2,1,3,4,1,3,2
1471,2,9,4,6,4,2,0
1472,1,7,6,3,3,3,1
1473,1,7,6,4,5,1,0
1474,2,8,6,7,2,1,0
1475,2,1,6,3,5,1,1
1476,1,1,1,3,5,1,1
1477,1,1,6,3,0,1,1
1478,1,6,1,5,0,1,0
1479,1,6,1,5,1,1,1
1480,2,2,2,7,0,1,0
1481,1,1,3,8,4,1,1
1482,2,2,2,5,0,1,0
1483,1,1,2,4,1,1,0
1484,1,5,1,8,3,1,1
1485,1,1,1,5,8,1,0
1486,2,4,3,1,1,1,0
1487,2,1,3,5,6,1,1
1488,1,7,5,6,2,1,2
1489,2,8,1,1,3,1,1
1490,1,6,5,6,1,3,0
1491,2,1,1,4,1,3,1
1492,2,7,5,7,1,1,1
1493,2,3,4,2,2,1,1
1494,1,1,1,4,7,3,1
1495,1,8,2,5,0,1,0
1496,2,1,2,5,0,1,0
1497,1,4,2,5,5,2,1
1498,2,3,1,5,4,1,1
1499,1,2,3,7,0,1,0
1500,2,1,5,9,0,1,1
1501,1,1,1,8,8,1,0
1502,1,2,2,5,1,1,1
1503,2,3,4,5,8,1,0
1504,1,1,4,7,2,1,1
1505,2,1,4,3,3,1,0
1506,2,1,6,7,3,1,1
1507,1,1,1,5,5,1,0
1508,1,1,1,7,6,3,0
1509,1,2,6,5,4,1,1
1510,2,6,1,5,3,1,1
1511,1,7,1,6,1,1,1
1512,1,1,1,8,3,1,1
1513,2,1,4,6,2,1,1
1514,1,1,1,5,2,3,0
1515,1,2,6,4,0,2,1
1516,1,1,1,1,2,1,0
1517,1,2,6,3,4,1,1
1518,2,2,3,6,3,2,2
1519,2,1,1,7,3,1,1
1520,2,2,1,7,1,1,1
1521,1,1,1,8,5,1,0
1522,2,8,1,5,0,1,0
1523,1,2,6,8,3,3,1
1524,2,7,3,6,3,1,1
1525,2,2,6,3,1,1,1
1526,2,1,4,3,4,1,1
1527,1,1,2,4,3,2,1
1528,1,2,1,5,5,1,0
1529,2,2,6,8,5,1,0
1530,2,1,1,3,2,1,1
1531,2,3,3,2,0,1,2
1532,1,2,6,7,0,1,0
1533,1,1,1,6,2,1,0
1534,1,1,1,3,0,2,0
1535,2,1,6,7,0,3,1
1536,2,1,6,3,4,3,0
1537,2,6,2,7,3,1,1
1538,1,1,1,6,3,1,0
1539,1,1,4,8,1,1,0
1540,1,2,2,5,0,1,0
1541,2,1,6,3,3,1,1
1542,2,1,1,6,2,1,2
1543,2,2,6,1,1,1,0
1544,2,1,1,6,3,1,1
1545,2,1,1,6,2,1,0
1546,2,6,2,3,1,1,2
1547,1,9,6,4,5,1,0
1548,1,2,1,7,1,1,1
1549,2,1,6,3,4,1,1
1550,1,8,1,6,0,1,1
1551,2,4,3,6,3,2,0
1552,2,1,4,7,4,1,1
1553,1,1,5,8,1,2,1
1554,2,9,6,2,0,1,1
1555,2,1,6,5,8,1,0
1556,1,4,6,3,4,1,0
1557,1,3,3,10,0,1,0
1558,1,1,5,6,3,2,1
1559,2,1,3,3,3,1,0
1560,1,3,6,3,6,1,1
1561,2,7,6,5,3,1,0
1562,1,2,5,3,1,2,1
1563,2,2,5,4,1,1,2
1564,2,8,2,7,0,1,0
1565,2,1,1,5,5,3,1
1566,2,5,1,9,3,3,1
1567,1,2,6,7,2,3,1
1568,2,1,1,7,1,1,0
1569,1,1,1,3,5,1,1
1570,2,1,3,7,1,1,1
1571,2,8,3,5,0,1,0
1572,2,2,5,5,0,1,0
1573,2,1,6,4,2,3,1
1574,2,4,2,5,4,1,0
1575,2,9,5,9,5,1,1
1576,2,8,6,7,5,3,1
1577,2,1,5,4,1,1,0
1578,1,1,5,5,3,1,0
1579,2,1,1,7,3,3,1
1580,1,1,1,5,7,2,1
1581,1,1,3,6,3,3,0
1582,1,6,1,5,0,1,0
1583,2,3,5,2,2,1,1
1584,2,1,3,7,1,3,0
1585,2,1,3,6,3,2,1
1586,2,2,1,3,0,3,0
1587,1,1,1,2,5,1,1
1588,1,1,1,4,5,2,0
1589,2,1,3,4,2,3,1
1590,1,2,6,2,3,1,1
1591,2,1,1,4,3,1,1
1592,2,1,1,4,0,2,1
1593,1,2,3,3,0,1,0
1594,1,1,4,3,2,2,0
1595,2,1,2,3,3,1,0
1596,1,1,3,3,2,3,0
1597,1,1,3,5,0,1,0
1598,2,1,1,6,6,1,0
1599,1,1,1,3,3,1,1
1600,2,1,2,9,1,1,2
1601,1,1,1,7,2,1,0
1602,2,2,1,9,4,1,1
1603,2,6,3,5,4,1,1
1604,1,2,6,3,5,1,1
1605,2,1,3,2,5,3,0
1606,1,1,1,5,0,1,0
1607,1,1,3,7,3,2,1
1608,2,2,3,3,2,2,0
1609,2,7,4,12,2,2,2
1610,1,1,2,4,3,2,0
1611,2,7,2,4,0,1,0
1612,1,1,3,6,1,1,1
1613,2,1,1,5,6,1,0
1614,1,1,4,6,2,1,1
1615,2,1,4,5,3,1,0
1616,2,1,1,12,5,1,1
1617,1,2,4,3,1,2,0
1618,1,1,1,1,0,1,1
1619,2,2,6,5,3,1,0
1620,2,1,1,8,4,1,1
1621,2,1,4,3,2,3,1
1622,2,1,4,7,2,1,1
1623,2,1,1,3,4,1,1
1624,1,1,3,4,0,3,0
1625,2,1,1,5,3,1,1
1626,2,1,2,5,2,1,1
1627,1,1,2,5,5,1,2
1628,1,1,3,2,1,2,0
1629,2,8,2,4,2,1,1
1630,1,2,1,2,3,1,1
1631,1,1,3,6,4,1,2
1632,1,1,1,3,2,3,0
1633,2,2,1,2,3,1,1
1634,2,1,3,5,1,2,1
1635,2,1,3,2,1,3,1
1636,2,1,2,9,4,3,1
1637,2,5,1,6,3,3,0
1638,2,1,2,8,6,2,0
1639,1,1,1,7,6,1,0
1640,1,2,6,6,3,1,0
1641,1,1,1,3,0,2,0
1642,1,2,6,3,4,3,1
1643,2,6,6,8,3,1,0
1644,2,1,1,3,3,1,1
1645,1,2,1,6,0,1,1
1646,1,1,1,7,4,3,2
1647,1,3,1,3,3,2,1
1648,2,2,6,8,3,1,1
1649,1,2,3,1,3,1,0
1650,1,3,4,5,5,1,0
1651,1,9,3,11,6,1,1
1652,2,1,1,6,0,1,1
1653,2,2,2,1,0,2,1
1654,1,9,5,5,4,2,0
1655,1,2,1,4,1,2,0
1656,2,2,1,6,2,1,2
1657,1,2,1,6,9,2,1
1658,2,1,1,2,4,1,1
1659,1,1,3,5,5,1,1
1660,1,2,1,6,3,1,1
1661,2,1,4,3,2,1,1
1662,1,1,2,5,3,2,0
1663,1,1,1,6,5,1,2
1664,1,3,6,7,4,1,0
1665,1,6,1,8,2,1,1
1666,2,6,2,5,0,1,0
1667,1,1,1,5,3,1,0
1668,1,1,1,8,5,1,1
1669,2,1,2,8,1,2,0
1670,1,1,5,3,2,1,1
1671,1,8,1,7,2,1,2
1672,2,2,2,7,0,1,0
1673,1,1,1,2,3,1,1
1674,2,1,1,6,3,1,0
1675,1,1,1,5,3,1,1
1676,2,1,4,7,5,1,1
1677,1,1,2,5,3,1,1
1678,1,6,1,2,1,2,1
1679,2,2,6,4,5,1,0
1680,1,1,3,2,4,2,1
1681,2,3,2,5,4,1,0
1682,1,1,1,3,4,1,1
1683,2,1,1,5,2,1,1
1684,1,1,1,5,2,1,1
1685,1,2,1,1,0,1,1
1686,1,1,2,3,1,3,0
1687,2,1,2,9,1,2,0
1688,1,1,1,4,3,3,1
1689,1,1,1,6,2,1,1
1690,2,1,4,3,0,2,2
1691,2,1,1,2,3,2,1
1692,2,2,1,5,2,2,0
1693,2,5,1,11,4,1,1
1694,1,6,4,2,5,1,1
1695,2,1,1,5,3,1,1
1696,2,1,1,3,1,1,1
