,SEX,RAC1P,MSP,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE
869,1,6,6,2,0,1,7
870,1,2,1,1,1,11,0
871,1,6,1,3,1,7,4
872,1,2,2,1,2,7,2
873,1,2,6,3,1,7,3
874,2,3,1,1,2,7,1
875,2,2,2,1,0,7,0
876,1,1,2,1,1,7,0
877,2,9,1,1,1,3,0
878,2,2,1,3,1,7,4
879,1,5,1,2,1,7,4
880,2,5,1,2,1,7,9
881,1,2,2,3,1,7,1
882,2,5,1,3,1,7,5
883,1,3,1,1,1,7,1
884,1,2,1,1,0,7,6
885,1,5,1,3,1,7,6
886,1,5,1,2,1,3,6
887,1,3,2,2,0,4,0
888,1,2,1,3,2,8,7
889,1,2,2,2,1,7,0
890,1,5,1,3,1,7,1
891,2,6,2,2,1,7,4
892,1,5,1,2,1,7,2
893,2,2,1,1,2,7,0
894,1,1,1,1,1,4,0
895,1,2,2,1,1,12,2
896,2,5,1,2,1,3,0
897,2,5,1,1,1,6,2
898,1,3,1,2,1,3,6
899,1,5,1,1,1,12,5
900,1,2,1,1,1,10,4
901,1,2,6,3,0,7,8
902,1,5,1,3,1,4,9
903,1,2,1,2,2,7,0
904,1,6,1,1,0,7,0
905,2,2,1,1,1,7,5
906,1,4,1,3,2,7,0
907,1,2,1,1,1,7,0
908,1,6,2,1,1,12,8
909,2,3,6,1,2,7,0
910,1,2,1,3,1,7,1
911,1,2,1,1,1,7,3
912,1,2,6,3,1,9,8
913,1,4,2,1,1,7,0
914,1,2,1,1,1,9,5
915,1,6,1,3,1,7,0
916,1,5,1,3,1,7,0
917,1,2,1,1,2,7,2
918,1,2,1,3,1,7,1
919,1,2,1,3,0,12,0
920,1,5,1,2,0,6,0
921,1,9,1,3,1,7,1
922,1,2,1,3,1,7,4
923,1,4,6,2,0,7,6
924,1,5,1,1,1,3,5
925,2,2,1,1,1,7,0
926,1,2,1,2,0,7,2
927,1,5,2,3,1,7,0
928,1,2,2,1,1,7,2
929,1,6,1,1,1,2,1
930,1,9,1,1,1,7,0
931,1,8,2,1,1,9,0
932,2,2,6,1,1,7,2
933,1,3,1,1,1,7,9
934,1,6,1,3,0,2,8
935,2,5,6,1,1,11,1
936,1,5,2,3,1,7,0
937,1,6,1,1,1,7,6
938,2,7,2,1,2,7,6
939,1,1,2,3,1,7,4
940,1,6,6,1,1,7,0
941,1,2,1,2,0,7,0
942,1,2,1,3,1,11,2
943,1,6,1,1,2,7,8
944,1,2,1,1,2,7,7
945,1,6,1,1,1,1,1
946,1,2,1,2,2,7,9
947,2,2,1,1,0,12,2
948,2,5,1,1,1,7,2
949,1,5,1,1,1,7,7
950,1,2,2,2,1,7,5
951,1,6,6,3,1,7,6
952,1,2,1,1,1,7,6
953,1,3,2,3,0,7,0
954,1,2,1,1,1,7,0
955,1,5,2,2,1,1,3
956,1,6,6,2,1,7,7
957,1,9,1,1,2,7,0
958,1,7,6,1,1,7,0
959,1,6,1,1,1,8,2
960,1,5,2,3,1,7,7
961,1,2,1,3,1,7,4
962,2,6,1,1,1,7,5
963,1,3,1,3,2,7,0
964,1,5,1,1,1,6,1
965,2,2,1,2,1,7,0
966,1,2,1,1,1,7,6
967,1,5,1,2,1,6,0
968,1,2,1,1,1,4,2
969,1,2,1,1,1,7,3
970,1,6,6,3,1,7,5
971,1,2,1,2,1,7,4
972,1,2,2,1,1,7,1
973,1,2,1,1,1,7,3
974,1,2,1,1,1,2,0
975,1,2,1,3,1,7,1
976,1,2,1,1,1,7,0
977,2,2,6,1,1,7,1
978,1,5,1,3,1,2,0
979,1,2,1,1,1,7,0
980,1,5,1,3,1,6,2
981,1,2,2,2,0,3,0
982,1,2,1,1,1,7,2
983,1,6,1,1,2,1,6
984,1,2,2,1,1,11,6
985,1,7,6,1,1,12,4
986,1,2,1,1,1,2,0
987,1,5,1,3,1,7,0
988,1,6,6,3,1,1,6
989,1,3,6,1,0,2,0
990,1,2,2,2,2,7,6
991,1,2,1,2,1,7,9
992,1,2,1,1,1,12,5
993,1,2,1,1,2,7,0
994,1,6,6,3,1,11,5
995,1,2,1,1,1,7,2
996,2,2,1,3,1,3,5
997,2,5,2,3,1,2,9
998,2,5,2,3,1,11,2
999,1,2,1,1,1,7,2
1000,1,2,2,3,1,7,5
1001,1,4,2,1,1,7,2
1002,2,5,1,2,2,7,4
1003,1,5,1,2,1,4,0
1004,1,8,1,1,1,7,2
1005,1,5,1,3,1,7,0
1006,1,2,1,3,2,7,8
1007,1,5,2,1,1,7,0
1008,1,5,1,1,1,7,6
1009,1,2,1,3,1,7,6
1010,1,2,6,1,1,8,7
1011,1,5,2,3,1,7,1
1012,2,2,1,1,1,7,5
1013,1,5,1,3,0,1,0
1014,1,2,1,3,1,7,7
1015,1,6,6,3,1,7,0
1016,2,2,1,1,1,3,8
1017,1,2,6,2,2,7,0
1018,1,6,1,1,1,7,0
1019,1,2,1,1,1,7,1
1020,1,9,1,1,1,3,1
1021,1,2,1,3,1,7,2
1022,2,2,6,3,1,6,8
1023,1,8,2,1,1,7,9
1024,1,6,1,3,2,7,0
1025,1,3,1,3,1,3,0
1026,1,2,1,1,2,6,0
1027,1,5,1,2,1,7,0
1028,2,9,1,1,1,3,6
1029,1,2,1,3,1,4,0
1030,2,5,4,1,2,7,9
1031,2,5,2,3,1,7,5
1032,1,2,2,3,1,7,9
1033,1,2,1,1,1,11,2
1034,1,2,1,3,2,7,3
1035,2,5,1,1,1,7,2
1036,1,2,1,3,1,7,2
1037,1,3,1,2,1,7,0
1038,1,6,6,1,1,2,4
1039,2,5,1,2,1,7,0
1040,1,2,1,1,1,7,0
1041,1,3,1,2,0,7,2
1042,1,8,1,1,1,7,0
1043,1,5,1,1,1,7,0
1044,1,2,6,1,1,7,4
1045,1,3,2,1,0,7,5
1046,1,2,1,1,1,2,0
1047,1,2,6,3,0,4,7
1048,2,2,1,1,1,7,3
1049,1,3,1,1,1,7,0
1050,1,5,1,2,1,6,0
1051,1,5,6,3,1,6,3
1052,1,2,2,3,1,7,5
1053,2,5,1,3,1,3,5
1054,2,8,2,1,1,7,0
1055,2,2,6,3,1,3,0
1056,1,5,1,1,1,7,0
1057,1,2,2,1,1,7,4
1058,1,2,1,3,0,7,3
1059,1,2,1,2,1,7,2
1060,1,2,6,1,1,7,2
1061,2,6,1,1,1,3,8
1062,1,5,2,2,1,7,0
1063,1,5,1,3,0,7,0
1064,1,3,1,2,0,7,0
1065,1,2,2,1,1,7,3
1066,1,2,6,1,1,7,3
1067,2,5,1,1,1,7,0
1068,2,3,1,2,0,7,0
1069,1,9,1,3,2,7,0
1070,1,2,1,2,1,7,6
1071,2,2,6,1,1,7,8
1072,2,2,6,2,1,7,4
1073,2,2,1,1,1,6,0
1074,1,5,1,3,1,6,1
1075,1,2,1,2,2,7,1
1076,1,3,1,1,1,7,0
1077,1,3,1,2,1,7,1
1078,1,6,1,1,1,7,2
1079,1,3,1,3,0,7,0
1080,1,2,1,3,1,7,0
1081,1,2,2,1,2,5,2
1082,2,5,1,1,1,7,9
1083,1,6,2,1,1,7,2
1084,1,2,6,1,1,7,0
1085,1,2,1,3,1,1,1
1086,1,2,1,1,1,7,0
1087,1,2,1,2,1,6,1
1088,1,1,2,1,1,7,4
1089,1,3,1,3,1,7,6
1090,1,5,1,2,1,7,5
1091,1,2,1,1,1,7,7
1092,1,5,1,3,1,2,0
1093,1,8,1,1,1,7,3
1094,1,6,1,1,1,7,3
1095,1,2,1,2,1,7,0
1096,1,6,2,1,1,7,1
1097,1,2,1,3,1,1,5
1098,1,2,1,2,1,12,1
1099,1,2,1,3,1,7,9
1100,1,6,6,1,1,7,0
1101,2,5,2,2,1,2,8
1102,1,2,1,1,1,7,2
1103,1,5,1,3,1,7,6
1104,2,2,1,3,1,7,2
1105,2,2,1,3,1,6,0
1106,1,5,1,2,1,7,0
1107,2,2,2,3,1,6,8
1108,1,5,2,3,1,7,2
1109,1,2,1,1,1,9,0
1110,1,2,1,3,2,7,3
1111,1,2,1,2,1,7,0
1112,1,3,2,3,0,7,0
1113,1,2,6,1,2,7,0
1114,1,5,2,3,1,7,2
1115,1,2,6,2,0,7,3
1116,2,3,1,3,1,7,0
1117,1,2,1,1,1,7,1
1118,1,2,1,3,1,7,0
1119,1,5,1,3,1,2,3
1120,2,3,6,3,1,7,5
1121,1,2,1,3,2,7,2
1122,1,5,2,3,1,7,1
1123,1,3,6,1,1,7,7
1124,2,5,1,1,1,7,3
1125,1,2,1,3,1,7,0
1126,1,5,1,2,1,4,7
1127,1,2,1,3,1,7,2
1128,1,6,6,1,1,7,6
1129,1,3,1,2,1,1,4
1130,1,7,1,1,1,7,1
1131,2,9,1,1,1,7,0
1132,1,2,6,1,1,7,0
1133,1,7,6,1,1,7,6
1134,1,5,6,1,1,7,0
1135,2,5,2,3,2,6,6
1136,1,6,1,3,1,7,0
1137,1,2,2,3,1,7,0
1138,1,6,1,3,1,7,8
1139,1,5,1,3,2,2,1
1140,1,2,1,3,1,7,6
1141,2,2,1,1,1,11,6
1142,2,2,1,3,1,12,5
1143,1,2,1,3,1,7,3
1144,1,8,6,3,2,7,6
1145,2,5,2,3,2,7,0
1146,1,5,1,1,1,7,1
1147,1,5,1,1,1,12,5
1148,1,2,6,3,1,6,0
1149,2,3,1,1,1,7,4
1150,1,5,1,1,1,7,6
1151,1,6,2,1,1,7,2
1152,1,6,1,1,1,7,1
1153,2,2,6,1,0,3,6
1154,2,2,1,1,1,7,1
1155,1,5,1,3,1,1,6
1156,1,2,6,3,1,7,0
1157,2,2,1,1,1,3,7
1158,1,5,2,3,1,6,0
1159,1,3,1,2,1,3,0
1160,1,5,2,1,1,7,0
1161,1,2,2,2,1,7,3
1162,1,2,1,1,1,7,3
1163,1,1,2,3,1,2,0
1164,1,2,6,2,1,7,0
1165,1,5,1,3,1,7,0
1166,1,5,1,3,1,3,0
1167,1,5,1,2,1,12,4
1168,1,5,6,3,0,7,5
1169,1,2,1,2,1,2,9
1170,1,2,1,3,2,7,2
1171,1,2,6,3,1,7,0
1172,1,8,1,1,0,12,2
1173,1,2,1,1,1,4,0
1174,1,5,2,3,1,7,4
1175,2,5,1,1,2,6,2
1176,1,2,1,2,0,7,3
1177,1,6,1,2,1,7,6
1178,1,6,2,2,0,7,2
1179,1,2,2,1,1,7,2
1180,2,2,1,1,1,7,3
1181,1,5,1,3,1,7,0
1182,2,5,1,3,1,7,1
1183,1,5,2,1,1,12,0
1184,1,2,2,1,0,7,4
1185,1,3,1,2,1,11,5
1186,1,2,2,1,1,7,2
1187,1,2,1,1,1,11,9
1188,2,2,1,2,2,7,1
1189,2,6,1,3,1,11,6
1190,1,2,6,1,1,7,0
1191,1,3,6,2,2,1,9
1192,1,2,2,3,1,7,3
1193,1,2,6,3,1,7,4
1194,1,5,1,1,2,11,5
1195,1,2,1,3,0,7,6
1196,1,5,1,3,1,7,4
1197,1,8,1,1,1,7,9
1198,1,2,2,1,1,7,7
1199,1,8,1,3,1,7,0
1200,1,5,2,3,1,7,3
1201,1,2,1,2,1,7,0
1202,2,2,1,1,1,7,6
1203,2,2,6,1,1,7,1
1204,1,1,1,1,1,7,0
1205,1,2,1,1,1,7,2
1206,1,5,1,2,1,6,2
1207,2,5,2,1,2,3,3
1208,1,5,1,1,1,7,0
1209,1,5,1,1,1,7,1
1210,1,9,2,1,1,3,0
1211,1,2,1,1,2,3,5
1212,2,5,1,3,1,7,0
1213,1,5,1,3,1,11,0
1214,2,8,1,3,1,2,1
1215,1,2,1,1,1,5,5
1216,2,5,1,3,1,7,2
1217,1,2,6,1,1,7,1
1218,1,6,2,2,1,7,4
1219,1,2,6,2,1,7,2
1220,2,3,3,2,1,7,5
1221,1,6,1,1,1,7,0
1222,1,2,1,2,1,7,5
1223,2,2,1,1,1,7,1
1224,1,2,1,1,1,12,0
1225,2,2,1,2,1,2,5
1226,1,6,1,3,1,11,3
1227,1,2,1,3,0,7,2
1228,1,8,2,3,2,11,0
1229,1,6,1,1,1,7,0
1230,2,2,1,1,1,7,4
1231,1,5,1,3,2,7,5
1232,1,2,1,3,1,7,4
1233,2,2,1,3,1,3,1
1234,2,2,1,2,1,7,1
1235,1,2,1,1,1,7,1
1236,1,5,1,3,1,7,2
1237,1,2,1,2,1,7,0
1238,1,2,6,1,2,7,0
1239,1,2,1,2,1,7,6
1240,1,1,1,1,1,12,1
1241,1,1,1,1,0,11,0
1242,2,2,1,1,1,12,4
1243,1,2,2,1,1,7,1
1244,1,5,2,3,1,7,0
1245,2,5,1,1,2,7,1
1246,1,5,1,2,1,3,8
1247,1,6,1,2,1,7,0
1248,1,9,1,1,2,7,0
1249,1,2,1,1,0,3,0
1250,1,2,1,1,1,1,1
1251,1,6,1,2,1,7,6
1252,1,5,1,2,1,7,1
1253,1,6,2,1,0,11,0
1254,1,2,1,1,1,3,2
1255,1,1,1,1,1,7,8
1256,1,6,1,1,1,7,4
1257,1,2,1,1,1,7,0
1258,2,7,2,2,1,7,2
1259,2,2,1,2,1,7,0
1260,1,6,1,2,1,9,5
1261,1,4,6,1,1,7,0
1262,1,2,6,2,1,7,0
1263,1,1,1,1,1,7,3
1264,2,2,1,1,1,12,3
1265,1,5,1,3,1,7,0
1266,1,2,6,1,2,7,1
1267,2,1,1,1,1,7,0
1268,1,2,1,1,2,7,0
1269,1,3,1,1,1,6,2
1270,2,6,6,3,1,7,0
1271,2,2,1,1,0,7,2
1272,1,6,2,2,1,7,0
1273,1,2,1,3,1,2,2
1274,2,5,2,3,0,7,2
1275,1,5,1,1,1,7,8
1276,1,3,1,3,0,3,0
1277,1,5,1,3,1,7,9
1278,2,3,6,1,1,1,0
1279,1,5,1,3,1,7,3
1280,1,7,1,3,0,7,0
1281,1,4,1,3,1,7,0
1282,1,5,2,3,2,7,2
1283,2,6,6,1,1,7,0
1284,1,5,2,3,1,11,2
1285,1,6,6,1,1,7,0
1286,1,2,1,1,1,7,1
1287,1,2,1,1,1,7,0
1288,2,5,1,2,1,7,6
1289,1,6,6,1,1,7,9
1290,2,2,1,3,0,7,0
1291,2,5,1,3,1,7,2
1292,2,6,2,1,0,7,2
1293,1,6,1,1,1,7,4
1294,1,2,1,2,1,7,1
1295,1,5,1,1,1,4,5
1296,2,2,1,3,1,7,3
1297,1,2,6,2,0,7,0
1298,1,2,1,1,1,7,0
1299,1,6,1,3,1,7,0
1300,1,2,1,3,1,7,4
1301,1,2,4,3,1,7,2
1302,1,2,2,1,1,7,0
1303,1,1,1,3,1,7,2
1304,1,2,4,3,1,7,0
1305,2,2,1,2,1,7,1
1306,1,6,2,2,2,7,3
1307,2,5,1,3,1,8,1
1308,1,2,2,1,1,2,0
1309,1,2,6,2,1,7,1
1310,1,2,1,2,2,7,1
1311,1,6,1,3,1,7,8
1312,1,9,1,1,1,11,5
1313,1,5,1,1,1,7,7
1314,1,5,4,2,0,7,7
1315,2,6,1,3,1,7,1
1316,1,2,1,1,1,4,4
1317,1,2,6,2,1,7,0
1318,1,2,1,1,1,7,9
1319,1,6,1,3,1,11,2
1320,1,6,1,1,1,7,7
1321,1,4,1,2,1,2,9
1322,1,5,2,2,1,7,0
1323,1,2,6,1,2,7,9
1324,1,2,2,2,0,7,3
1325,2,6,1,1,1,7,3
1326,1,8,1,1,1,7,0
1327,1,2,1,1,1,7,6
1328,1,2,1,3,1,7,3
1329,2,3,1,3,1,7,0
1330,2,2,1,1,1,7,0
1331,1,2,2,3,1,7,2
1332,1,5,1,3,1,7,2
1333,1,5,2,3,1,7,0
1334,1,5,1,3,1,7,3
1335,2,2,1,1,1,7,0
1336,1,2,1,2,2,7,0
1337,2,2,6,3,2,7,5
1338,1,6,6,2,1,7,4
1339,1,2,1,1,1,8,0
1340,1,2,1,3,1,7,8
1341,2,2,2,1,1,7,4
1342,1,7,1,1,1,5,9
1343,1,5,2,3,1,3,5
1344,1,5,2,3,2,2,0
1345,1,6,6,3,0,7,5
1346,2,2,1,2,1,1,2
1347,2,5,1,3,0,3,5
1348,1,2,1,2,2,7,6
1349,1,2,1,2,1,9,0
1350,1,2,1,1,1,3,0
1351,1,5,1,3,1,6,0
1352,1,6,1,1,1,7,4
1353,1,5,2,1,2,7,0
1354,1,2,1,1,1,7,2
1355,1,9,1,1,2,7,4
1356,1,2,1,1,1,7,0
1357,1,6,6,2,1,11,0
1358,1,2,1,1,1,7,0
1359,1,2,1,1,1,7,0
1360,1,6,1,2,1,7,4
1361,1,7,1,3,1,12,6
1362,1,2,1,1,1,7,3
1363,1,6,1,3,1,7,0
1364,1,2,1,1,0,7,3
1365,2,6,6,3,0,7,6
1366,1,2,1,2,1,7,6
1367,1,2,1,3,2,7,0
1368,1,2,1,2,1,7,1
1369,1,2,1,1,2,7,3
1370,1,2,1,3,1,1,6
1371,2,3,1,1,1,7,0
1372,1,2,2,3,1,11,8
1373,1,2,1,1,1,4,0
1374,1,6,6,1,2,12,2
1375,1,2,2,1,1,7,0
1376,1,5,1,3,0,7,2
1377,1,2,1,3,1,2,6
1378,1,2,1,3,1,7,0
1379,2,2,2,1,1,7,3
1380,1,5,1,3,2,3,0
1381,2,2,1,2,1,7,1
1382,1,5,1,3,2,7,7
1383,1,2,1,3,2,7,0
1384,1,2,1,3,1,7,2
1385,1,3,1,2,0,7,2
1386,1,2,1,1,1,7,4
1387,1,1,1,3,1,6,5
1388,1,5,1,1,1,7,5
1389,1,5,1,3,1,7,5
1390,1,2,1,3,1,3,7
1391,1,5,1,1,1,1,4
1392,1,2,1,3,1,7,4
1393,1,5,4,3,1,7,4
1394,1,5,1,1,2,4,1
1395,1,5,1,1,1,6,0
1396,2,5,1,2,1,7,6
1397,1,2,1,1,1,1,3
1398,1,2,1,1,1,7,0
1399,1,2,1,1,1,1,3
1400,1,5,2,2,0,3,8
1401,1,2,1,3,1,7,0
1402,1,5,1,2,1,7,6
1403,1,5,1,3,1,2,2
1404,1,2,2,2,1,7,5
1405,1,5,2,3,1,11,0
1406,2,5,2,3,1,7,0
1407,1,3,1,3,1,11,3
1408,1,6,1,3,1,7,0
1409,1,6,2,3,2,7,4
1410,2,3,6,3,1,7,2
1411,1,2,1,2,1,7,7
1412,1,6,1,1,1,7,0
1413,1,2,1,3,1,7,2
1414,2,2,1,1,1,7,8
1415,2,5,2,3,2,7,3
1416,1,5,1,3,1,7,0
1417,1,2,1,3,2,7,9
1418,1,5,2,1,1,7,0
1419,2,5,1,3,1,7,0
1420,1,6,1,1,2,7,6
1421,1,2,1,1,1,5,0
1422,1,2,1,2,1,7,0
1423,1,2,1,1,2,7,8
1424,1,8,1,2,0,5,7
1425,1,6,6,1,0,2,0
1426,2,6,1,1,0,7,3
1427,1,6,2,1,2,11,5
1428,1,3,6,3,1,7,3
1429,1,5,1,3,1,7,0
1430,1,6,1,1,2,2,0
1431,1,2,2,1,1,7,5
1432,1,7,2,1,2,7,5
1433,1,6,6,1,2,7,6
1434,1,5,2,3,1,7,6
1435,1,2,6,1,0,7,9
1436,1,2,2,1,1,7,6
1437,1,2,1,3,1,7,0
1438,1,5,1,2,1,7,1
1439,1,7,1,1,1,7,9
1440,1,2,2,1,1,7,9
1441,1,2,1,3,0,3,2
1442,1,8,1,3,1,7,2
1443,1,2,1,1,1,1,1
1444,1,2,1,3,1,7,3
1445,2,2,1,1,1,7,5
1446,2,5,2,1,1,7,6
1447,1,2,1,1,2,7,4
1448,1,5,6,1,1,2,4
1449,1,2,1,1,1,7,4
1450,1,2,1,3,1,7,0
1451,1,5,2,3,1,7,3
1452,2,5,2,1,1,3,2
1453,2,2,6,1,1,3,0
1454,2,5,2,3,1,7,6
1455,1,3,2,3,2,7,9
1456,2,2,1,3,1,7,0
1457,1,5,6,1,0,2,0
1458,1,2,1,1,0,7,2
1459,1,7,1,1,1,7,9
1460,1,2,2,1,1,7,3
1461,1,7,2,1,1,1,2
1462,1,6,1,1,1,7,4
1463,1,5,1,2,1,7,0
1464,1,5,1,2,0,7,3
1465,2,6,1,2,0,7,4
1466,1,2,1,1,1,7,1
1467,2,6,6,1,2,7,6
1468,2,6,1,2,1,9,7
1469,1,1,2,3,1,11,4
1470,2,9,1,3,2,6,3
1471,1,2,1,3,1,7,0
1472,1,9,2,1,1,3,1
1473,1,5,1,2,1,3,9
1474,1,2,1,1,1,7,9
1475,1,2,1,2,1,7,3
1476,1,5,2,2,1,7,0
1477,1,5,2,1,1,7,7
1478,1,5,2,1,1,7,0
1479,2,3,1,3,1,7,2
1480,1,7,2,2,1,7,5
1481,1,2,1,3,1,7,4
1482,1,5,1,1,1,1,5
1483,1,4,1,1,1,7,2
1484,1,3,1,2,1,7,3
1485,1,2,2,1,1,2,5
1486,1,5,1,3,1,7,2
1487,1,6,6,1,1,11,1
1488,1,2,1,1,2,7,4
1489,1,2,1,1,1,7,1
1490,1,2,1,3,0,7,6
1491,1,2,6,2,2,7,2
1492,2,6,1,1,1,7,1
1493,2,6,2,1,1,7,2
1494,1,2,6,3,1,1,0
1495,1,9,1,1,0,11,5
1496,2,2,6,3,0,1,0
1497,2,5,1,3,1,3,0
1498,1,2,1,1,1,12,7
1499,2,5,1,3,2,7,0
1500,2,2,1,1,1,7,0
1501,2,2,2,1,1,12,0
1502,2,5,1,3,1,7,1
1503,1,2,6,2,1,2,9
1504,1,4,1,1,1,1,0
1505,1,2,2,1,1,7,0
1506,2,2,6,3,2,1,6
1507,1,2,1,1,1,7,6
1508,1,2,6,3,1,7,0
1509,1,7,1,3,1,7,6
1510,2,2,6,2,2,7,0
1511,1,3,2,2,0,7,0
1512,1,9,6,1,1,7,0
1513,2,5,1,1,1,7,2
1514,2,5,1,2,1,7,1
1515,1,2,1,1,1,3,4
1516,1,9,6,1,1,7,8
1517,1,2,2,1,2,7,5
1518,1,5,1,3,1,7,5
1519,1,5,1,1,1,7,2
1520,1,2,1,3,2,7,0
1521,1,3,1,3,0,7,9
1522,1,2,1,1,1,7,0
1523,1,9,1,1,1,7,1
1524,1,2,1,1,2,7,0
1525,1,5,1,3,1,1,0
1526,1,8,1,1,1,4,5
1527,1,5,1,2,1,7,0
1528,2,5,1,3,1,7,1
1529,1,6,6,1,1,9,2
1530,1,5,1,2,2,7,2
1531,1,9,1,1,1,3,2
1532,1,8,1,1,1,7,3
1533,1,2,1,1,1,7,5
1534,1,5,1,1,1,7,1
1535,1,2,1,1,1,7,1
1536,2,5,1,3,1,7,0
1537,1,2,1,1,2,2,2
1538,1,2,1,3,1,1,0
1539,1,5,1,1,0,7,0
1540,1,5,1,3,2,7,3
1541,1,2,1,3,1,7,1
1542,1,2,1,1,1,7,0
1543,1,2,2,1,0,7,3
1544,1,6,2,3,0,7,4
1545,1,6,1,1,1,7,2
1546,1,2,1,3,1,11,5
1547,1,2,1,1,1,7,1
1548,1,3,1,1,1,9,0
1549,1,2,2,1,2,5,2
1550,1,6,2,2,1,7,6
1551,2,2,1,3,1,7,0
1552,1,2,1,3,1,7,1
1553,1,8,2,3,0,7,2
1554,1,2,1,1,0,7,5
1555,1,2,1,3,1,11,0
1556,1,5,2,1,1,7,0
1557,1,5,2,1,1,7,2
1558,1,1,1,3,2,7,0
1559,1,5,1,1,1,7,4
1560,1,5,1,3,2,7,0
1561,1,2,6,3,1,7,0
1562,1,6,6,1,1,7,3
1563,2,3,1,1,1,7,1
1564,1,5,1,3,1,7,6
1565,1,2,6,1,1,7,1
1566,1,2,1,2,1,7,6
1567,2,5,1,2,1,7,0
1568,1,2,1,1,1,7,6
1569,2,6,1,1,2,7,1
1570,1,6,1,1,1,3,2
1571,1,2,1,3,0,7,2
1572,1,2,2,1,2,7,0
1573,1,6,2,3,1,7,0
1574,1,5,1,3,1,7,7
1575,1,3,1,1,1,7,0
1576,1,6,6,1,1,2,8
1577,1,1,1,1,2,7,0
1578,1,5,1,3,1,7,9
1579,2,5,6,1,1,7,9
1580,2,8,1,3,1,1,1
1581,1,2,6,1,2,7,5
1582,2,7,1,3,1,7,2
1583,1,3,1,2,0,7,5
1584,1,2,1,1,1,7,0
1585,1,2,6,3,1,7,0
1586,1,2,1,2,1,12,0
1587,1,6,1,1,1,7,5
1588,1,3,2,2,1,7,0
1589,1,2,1,1,1,7,0
1590,1,2,2,3,2,2,0
1591,1,2,1,3,1,7,3
1592,2,2,1,3,1,3,1
1593,2,5,1,3,1,7,0
1594,1,6,1,1,1,2,9
1595,1,2,1,3,2,7,0
1596,1,2,1,1,2,7,8
1597,1,9,2,1,1,7,5
1598,1,2,1,1,2,7,9
1599,1,8,2,2,0,6,0
1600,1,2,1,3,1,7,1
1601,1,2,1,1,1,7,1
1602,2,2,1,1,1,7,0
1603,2,6,1,1,1,7,7
1604,1,8,1,3,1,7,3
1605,2,7,1,3,1,7,3
1606,1,4,1,1,1,6,1
1607,1,2,1,1,1,3,0
1608,2,8,1,2,1,7,0
1609,1,2,1,1,1,7,2
1610,1,2,2,1,1,3,0
1611,1,5,1,3,1,7,6
1612,1,2,1,1,1,7,9
1613,1,2,1,3,1,7,0
1614,1,2,2,3,1,7,6
1615,1,5,1,2,1,7,0
1616,2,2,2,1,1,2,2
1617,2,1,1,2,1,7,3
1618,1,6,6,3,1,6,9
1619,1,6,6,2,1,7,0
1620,2,2,1,2,0,7,0
1621,1,2,1,2,1,7,1
1622,1,2,1,1,1,7,0
1623,1,4,1,1,1,7,0
1624,1,2,1,1,1,7,7
1625,1,5,1,2,1,7,2
1626,1,2,2,1,0,7,5
1627,1,2,6,1,1,7,0
1628,1,2,1,1,1,7,6
1629,1,5,2,3,0,7,1
1630,1,5,1,1,1,7,0
1631,1,6,1,1,1,7,0
1632,1,5,1,1,1,7,0
1633,1,2,1,3,1,11,3
1634,1,2,1,3,1,1,0
1635,1,2,1,1,1,7,0
1636,1,5,2,3,0,7,0
1637,1,2,1,3,1,7,0
1638,1,2,1,1,1,11,3
1639,1,2,1,1,1,7,3
1640,1,7,1,3,1,7,0
1641,1,2,2,2,1,11,5
1642,2,6,6,1,1,9,0
1643,1,2,1,1,1,12,6
1644,1,9,1,1,2,7,1
1645,1,2,1,2,0,7,6
1646,1,2,2,3,1,7,0
1647,1,6,6,1,1,7,2
1648,1,2,2,3,1,7,0
1649,1,5,1,2,1,2,6
1650,1,6,2,2,0,7,0
1651,2,2,1,1,2,7,8
1652,1,5,1,1,1,7,2
1653,1,2,2,3,1,2,0
1654,2,2,6,1,1,7,0
1655,1,2,1,1,1,7,6
1656,2,2,6,3,1,7,0
1657,2,6,1,1,1,7,9
1658,1,2,1,1,2,3,3
1659,1,6,2,3,1,6,0
1660,1,6,6,3,1,7,5
1661,1,5,6,1,1,4,7
1662,1,5,2,3,0,7,1
1663,2,2,2,3,2,7,2
1664,1,5,1,1,1,7,5
1665,1,2,1,1,2,7,2
1666,1,5,2,3,1,12,0
1667,1,5,1,2,1,7,3
1668,1,2,2,3,2,7,0
1669,1,8,1,3,1,7,3
1670,2,6,1,3,2,7,5
1671,1,5,1,1,1,7,0
1672,1,5,2,3,1,7,6
1673,1,6,1,3,1,7,3
1674,1,2,6,3,2,2,0
1675,2,7,2,2,1,7,3
1676,1,3,6,1,2,7,3
1677,1,2,1,2,1,7,5
1678,1,6,6,2,1,7,0
1679,1,4,1,3,1,7,2
1680,1,3,1,1,1,7,4
1681,1,8,6,1,1,7,2
1682,1,2,1,3,2,2,3
1683,1,2,1,1,1,7,5
1684,1,9,2,1,0,7,2
1685,1,2,1,1,1,7,1
1686,1,2,1,1,1,7,4
1687,2,6,6,1,1,7,0
1688,1,5,1,3,1,3,7
1689,1,8,1,1,1,7,0
1690,1,5,1,1,1,7,2
1691,1,6,1,1,1,7,0
1692,1,6,1,1,2,7,7
1693,1,6,1,2,0,7,2
1694,1,2,6,3,1,2,2
1695,2,2,1,1,1,3,6
1696,2,8,1,1,0,7,0
