,RAC1P,SEX,EDU,PINCP_DECILE,HOUSING_TYPE,MSP,OWN_RENT
869,1,1,5,2,1,1,2
870,1,1,8,5,1,4,1
871,9,1,7,1,1,1,1
872,1,2,7,7,1,1,1
873,1,2,5,4,3,1,1
874,1,2,2,6,2,5,0
875,1,2,5,3,1,3,2
876,1,1,7,7,1,5,1
877,1,2,9,5,3,3,0
878,9,1,2,5,1,2,2
879,1,2,4,1,1,6,2
880,2,2,5,4,1,5,2
881,1,2,6,9,1,1,0
882,8,2,7,4,3,1,2
883,1,2,5,4,3,1,0
884,5,1,9,7,1,2,2
885,1,2,4,1,1,5,1
886,1,1,5,4,1,3,2
887,2,2,8,2,1,6,0
888,1,1,6,8,1,1,1
889,1,2,7,2,1,1,2
890,1,1,5,6,1,3,0
891,1,1,2,8,1,1,2
892,1,1,7,6,1,2,1
893,1,1,9,6,1,1,1
894,1,1,5,5,1,5,1
895,1,2,6,8,3,5,2
896,8,1,9,7,1,4,1
897,1,1,5,4,2,1,1
898,6,1,7,1,1,6,2
899,1,2,4,5,1,5,1
900,2,1,6,8,1,6,1
901,1,1,5,1,1,4,2
902,2,2,10,6,1,4,1
903,1,2,4,3,1,6,2
904,6,2,5,5,3,5,1
905,1,2,7,4,1,6,2
906,1,2,5,2,2,1,2
907,1,2,4,7,1,6,2
908,8,1,5,4,1,6,1
909,1,2,11,0,1,6,0
910,1,2,8,3,2,6,0
911,9,1,9,4,1,5,1
912,1,1,7,4,1,1,0
913,6,2,6,5,1,4,0
914,1,2,6,1,1,3,1
915,1,1,7,6,1,3,2
916,1,1,5,2,2,6,1
917,1,1,5,9,1,4,1
918,1,1,3,0,1,4,0
919,1,1,11,5,1,1,0
920,1,2,8,2,1,4,2
921,2,1,2,2,1,3,0
922,1,2,8,5,1,4,0
923,1,1,3,6,1,6,1
924,1,2,5,0,1,4,2
925,6,1,1,1,1,1,1
926,1,2,5,6,3,1,0
927,1,1,6,3,1,4,1
928,9,2,3,0,1,4,1
929,1,1,7,1,1,4,1
930,1,1,8,2,3,6,0
931,6,2,5,3,1,1,2
932,9,2,6,8,1,3,0
933,1,1,7,2,1,3,2
934,1,2,5,0,1,6,2
935,1,1,5,5,3,2,2
936,1,2,9,1,1,5,1
937,2,1,11,6,3,2,1
938,1,2,10,7,1,6,2
939,1,2,7,7,1,3,1
940,1,1,5,1,1,5,2
941,9,1,5,2,2,5,0
942,1,1,8,0,1,4,0
943,8,2,8,1,1,3,1
944,1,2,6,3,1,1,2
945,9,1,7,6,1,6,1
946,1,1,5,9,1,2,1
947,6,2,4,4,1,3,0
948,2,2,6,2,1,5,0
949,1,2,8,5,1,4,1
950,2,1,9,5,1,1,1
951,2,2,3,8,2,2,0
952,1,1,7,2,1,6,1
953,1,2,5,5,1,1,2
954,1,1,8,5,1,6,0
955,1,1,4,3,1,6,2
956,2,1,8,5,1,2,1
957,1,2,8,9,1,1,1
958,1,2,4,7,1,1,1
959,1,1,7,3,1,2,1
960,9,1,10,0,2,6,0
961,6,1,9,5,1,6,2
962,1,2,5,8,1,1,2
963,1,1,7,2,1,1,2
964,9,2,7,6,2,3,2
965,2,2,5,3,2,1,2
966,2,1,7,5,1,1,0
967,1,1,7,3,1,5,1
968,1,1,5,2,1,6,0
969,9,2,3,9,1,3,2
970,1,1,3,0,1,2,1
971,1,1,5,6,1,2,0
972,9,2,5,5,2,4,2
973,1,2,4,7,1,5,2
974,1,2,5,4,1,5,2
975,2,1,11,8,1,3,0
976,1,1,11,4,3,1,2
977,2,2,3,4,1,4,1
978,1,2,4,2,1,6,1
979,1,1,5,5,1,6,2
980,1,2,3,2,1,5,1
981,1,1,5,7,1,4,2
982,6,2,11,6,1,1,2
983,1,1,5,1,1,2,2
984,8,2,8,6,1,3,1
985,4,2,9,3,3,1,2
986,9,1,3,4,1,5,2
987,2,1,7,2,1,1,2
988,8,2,7,9,3,5,0
989,1,1,11,2,1,1,2
990,9,1,8,2,3,3,1
991,5,2,5,4,1,1,1
992,2,2,2,8,1,2,1
993,9,2,4,5,1,4,1
994,1,2,7,7,1,3,1
995,1,2,8,5,1,1,1
996,1,2,9,4,1,6,1
997,2,1,7,0,1,1,1
998,1,1,3,5,1,1,1
999,1,2,5,3,1,4,1
1000,8,1,5,2,3,1,1
1001,9,2,5,5,1,1,1
1002,1,1,6,3,1,2,1
1003,1,2,5,9,1,3,2
1004,9,2,1,4,1,4,0
1005,1,2,5,5,1,2,0
1006,7,2,3,0,1,4,2
1007,1,1,9,7,3,3,0
1008,1,1,10,9,3,3,0
1009,6,2,4,2,2,4,0
1010,9,1,7,8,1,5,1
1011,9,1,9,2,2,1,1
1012,1,2,7,2,3,4,2
1013,1,2,11,4,1,4,2
1014,8,2,6,9,3,6,0
1015,1,2,8,4,1,4,1
1016,8,1,9,6,3,2,0
1017,7,2,1,4,1,6,0
1018,2,1,8,4,1,2,2
1019,2,2,1,7,1,5,2
1020,1,1,7,6,1,1,1
1021,9,1,2,1,1,2,1
1022,1,1,7,9,1,1,1
1023,3,1,6,4,1,1,1
1024,1,1,7,8,1,3,1
1025,7,1,6,4,1,2,2
1026,1,2,5,5,1,6,1
1027,2,2,8,9,1,5,1
1028,1,2,5,2,1,4,2
1029,1,1,5,4,1,1,1
1030,1,1,11,1,1,4,1
1031,1,1,6,4,3,4,0
1032,1,1,3,3,1,2,2
1033,1,1,5,3,3,1,0
1034,8,2,6,5,2,3,1
1035,1,1,12,9,1,4,1
1036,2,2,4,4,1,1,1
1037,9,1,6,3,1,2,2
1038,6,2,4,6,1,4,1
1039,9,1,9,6,1,1,2
1040,1,1,5,4,3,1,1
1041,9,2,8,5,1,1,1
1042,4,2,5,8,1,6,1
1043,1,1,7,4,1,2,0
1044,7,2,8,9,1,3,1
1045,1,1,9,5,1,4,1
1046,1,1,5,4,1,3,2
1047,6,2,9,6,2,2,2
1048,1,2,7,4,3,1,2
1049,1,1,3,3,3,5,2
1050,8,2,6,1,1,3,0
1051,1,1,5,0,1,5,2
1052,1,2,5,1,1,4,2
1053,1,2,2,1,3,3,2
1054,2,1,5,5,2,5,0
1055,2,1,5,2,1,6,1
1056,6,1,2,2,1,4,1
1057,1,1,8,3,1,4,2
1058,2,1,4,6,1,6,2
1059,1,1,5,5,3,1,2
1060,1,2,2,2,3,3,2
1061,1,2,5,2,1,3,1
1062,1,2,5,5,1,1,0
1063,1,1,3,2,1,2,0
1064,1,2,9,7,2,2,0
1065,2,1,7,0,1,3,2
1066,5,2,4,4,1,5,1
1067,1,2,9,9,1,1,1
1068,6,1,9,7,1,1,1
1069,2,1,4,1,2,2,2
1070,2,2,7,4,3,4,2
1071,1,1,3,7,1,1,1
1072,1,2,3,1,1,6,2
1073,1,1,4,7,1,6,1
1074,9,1,5,7,1,1,1
1075,1,1,8,1,1,2,0
1076,1,2,5,2,1,5,1
1077,2,2,2,5,1,1,0
1078,9,1,3,0,2,4,2
1079,1,2,2,3,1,4,1
1080,2,2,8,8,1,6,2
1081,1,1,3,4,1,1,1
1082,2,2,6,1,1,3,2
1083,1,2,3,3,1,1,1
1084,1,1,7,3,1,6,1
1085,1,2,3,5,1,6,1
1086,1,2,5,7,1,4,1
1087,1,2,5,4,1,2,1
1088,8,2,3,2,1,2,1
1089,1,1,5,7,1,4,1
1090,1,2,5,8,1,1,2
1091,1,1,9,4,1,2,1
1092,1,1,5,8,1,1,1
1093,2,1,7,0,1,3,1
1094,1,1,7,4,2,1,0
1095,1,2,7,0,3,5,0
1096,9,1,5,6,1,1,1
1097,1,2,6,0,3,5,1
1098,1,1,5,5,1,3,1
1099,1,1,4,6,1,3,0
1100,9,1,10,1,1,3,1
1101,1,1,7,3,1,3,1
1102,1,2,10,3,1,3,1
1103,1,2,6,3,1,6,1
1104,1,2,10,5,1,6,0
1105,9,1,7,6,1,1,1
1106,1,1,8,6,3,1,1
1107,3,1,3,5,1,1,1
1108,8,1,8,9,1,5,1
1109,9,1,10,6,1,1,1
1110,1,2,2,0,1,2,1
1111,7,1,5,3,1,1,0
1112,1,1,7,9,1,3,1
1113,1,2,5,2,2,6,2
1114,5,1,9,0,1,5,2
1115,1,1,5,4,1,1,1
1116,5,2,9,7,3,2,1
1117,1,1,11,4,1,1,2
1118,3,2,6,0,1,6,2
1119,1,1,7,8,1,5,1
1120,1,2,5,5,2,6,1
1121,9,1,3,6,1,1,1
1122,2,2,5,0,1,5,2
1123,2,2,3,7,1,5,1
1124,6,2,8,5,1,4,0
1125,1,1,2,0,1,3,2
1126,1,2,5,3,1,4,0
1127,6,2,5,3,1,1,2
1128,1,1,4,2,1,5,2
1129,1,2,5,2,1,3,1
1130,9,2,2,1,1,2,1
1131,1,1,10,5,1,1,2
1132,2,2,9,4,3,5,2
1133,1,1,5,2,3,1,1
1134,8,2,5,9,1,5,1
1135,1,2,2,0,1,6,2
1136,1,2,2,0,1,4,2
1137,5,1,3,2,1,4,0
1138,1,1,5,5,1,6,2
1139,6,2,10,5,1,3,0
1140,3,1,7,0,1,6,1
1141,2,2,7,3,1,6,2
1142,1,2,7,2,1,4,1
1143,1,2,2,0,2,2,0
1144,6,1,8,8,1,3,1
1145,1,1,10,7,1,4,1
1146,3,1,5,8,1,6,1
1147,2,1,7,4,1,6,1
1148,1,1,8,1,1,2,1
1149,1,2,5,3,1,4,2
1150,8,2,8,1,1,4,2
1151,1,1,8,5,2,1,1
1152,1,1,9,5,1,3,1
1153,9,1,11,6,1,2,1
1154,1,2,7,3,1,4,0
1155,1,2,7,3,1,1,1
1156,1,1,5,5,1,3,0
1157,1,2,3,9,2,1,1
1158,2,1,6,4,1,2,1
1159,1,2,3,3,1,4,1
1160,2,2,7,4,1,2,0
1161,9,1,8,6,1,6,1
1162,1,1,5,9,1,3,1
1163,1,2,5,4,2,2,0
1164,1,2,5,9,1,4,1
1165,8,1,6,7,1,1,0
1166,1,1,8,1,1,3,0
1167,1,1,4,3,1,1,1
1168,9,2,3,5,1,6,0
1169,7,2,3,6,2,5,1
1170,1,2,5,7,1,3,1
1171,1,1,8,2,1,6,0
1172,8,1,5,4,1,1,1
1173,9,2,8,3,1,1,2
1174,1,1,2,2,1,6,2
1175,2,2,6,1,2,3,0
1176,1,2,7,0,1,5,2
1177,1,1,6,2,1,2,2
1178,2,1,3,9,1,6,1
1179,6,2,4,4,1,1,0
1180,1,1,4,6,1,2,2
1181,1,1,9,5,3,6,0
1182,1,1,10,8,1,2,1
1183,1,1,9,6,1,2,1
1184,1,2,5,0,3,3,0
1185,8,1,6,2,1,3,2
1186,8,2,3,5,1,3,1
1187,1,2,4,5,2,5,0
1188,1,1,4,8,1,4,0
1189,1,1,5,3,1,1,2
1190,9,2,5,0,1,4,1
1191,1,2,5,5,3,1,2
1192,1,2,9,5,1,4,2
1193,9,1,5,0,1,1,1
1194,1,2,8,7,1,4,1
1195,6,1,10,7,1,3,1
1196,9,1,5,9,1,1,1
1197,1,2,3,2,3,5,0
1198,1,2,5,6,1,1,1
1199,2,2,5,1,1,1,2
1200,1,2,7,2,1,1,0
1201,1,2,12,9,3,2,2
1202,1,2,7,8,1,5,2
1203,6,1,5,3,1,1,2
1204,1,1,5,2,1,6,1
1205,9,1,1,8,3,6,0
1206,2,2,10,7,3,6,0
1207,1,2,2,3,1,5,1
1208,1,2,10,4,3,4,2
1209,1,1,4,5,1,3,1
1210,7,1,2,6,1,4,1
1211,1,1,7,6,1,6,2
1212,1,2,12,9,3,2,0
1213,1,2,4,2,1,1,1
1214,8,2,2,6,1,1,1
1215,1,2,9,6,1,1,1
1216,8,1,6,1,1,3,1
1217,6,2,6,1,3,6,2
1218,9,2,11,7,1,6,1
1219,1,1,3,1,1,3,0
1220,1,2,8,6,1,4,1
1221,1,1,7,1,2,1,0
1222,1,1,10,6,1,1,0
1223,8,1,10,7,1,2,0
1224,1,2,6,8,3,1,0
1225,1,1,10,3,1,1,0
1226,1,2,7,1,1,6,1
1227,1,1,5,7,1,6,1
1228,1,1,5,2,3,1,2
1229,1,1,7,2,1,4,2
1230,1,2,4,5,1,1,1
1231,2,2,7,4,1,6,2
1232,8,1,8,8,3,1,0
1233,1,1,5,2,2,4,0
1234,1,2,7,0,1,2,0
1235,1,1,9,6,1,6,1
1236,1,2,5,3,1,1,0
1237,1,2,5,7,3,6,0
1238,2,1,6,3,2,6,2
1239,1,2,5,3,1,5,1
1240,9,1,7,4,1,2,1
1241,1,2,4,5,1,5,1
1242,2,1,7,3,1,1,2
1243,1,2,1,1,1,4,1
1244,9,2,10,2,1,4,2
1245,1,2,6,8,1,3,1
1246,9,2,7,5,3,4,1
1247,2,1,6,1,2,1,0
1248,2,2,6,1,1,5,2
1249,2,1,7,5,1,5,2
1250,1,2,5,2,1,3,1
1251,8,1,8,2,1,6,1
1252,2,1,8,9,1,6,0
1253,1,2,11,8,1,5,1
1254,9,2,5,3,1,5,2
1255,4,2,7,2,1,6,0
1256,2,1,4,1,1,6,1
1257,9,2,6,2,1,1,2
1258,1,1,10,4,2,3,1
1259,1,1,6,4,2,1,1
1260,9,1,1,0,1,6,0
1261,1,2,6,1,1,4,2
1262,2,2,4,2,1,3,2
1263,6,1,10,5,1,1,1
1264,1,2,5,2,1,1,1
1265,1,1,5,3,1,3,1
1266,1,1,8,4,1,2,2
1267,1,1,5,3,1,1,2
1268,9,1,1,5,1,4,1
1269,1,2,3,1,1,6,2
1270,8,2,1,2,3,4,1
1271,9,1,3,3,3,2,0
1272,1,1,5,5,1,1,1
1273,1,2,8,6,1,6,0
1274,2,1,9,7,1,6,1
1275,2,2,1,6,1,2,2
1276,1,2,5,7,1,4,1
1277,9,1,3,4,1,4,2
1278,1,1,4,4,1,6,1
1279,1,2,10,2,1,1,2
1280,3,1,8,2,1,4,1
1281,1,1,9,6,1,1,1
1282,1,1,3,6,2,2,0
1283,1,1,7,6,1,6,1
1284,7,1,9,5,1,4,1
1285,1,2,4,4,1,3,0
1286,1,2,5,2,1,6,1
1287,4,2,2,2,1,3,1
1288,1,1,9,8,1,4,0
1289,9,1,5,5,1,4,1
1290,1,1,4,1,1,4,1
1291,1,2,3,8,1,2,1
1292,1,1,8,4,1,3,2
1293,6,1,1,4,1,4,2
1294,2,1,5,8,1,1,1
1295,2,2,11,9,1,3,0
1296,1,2,11,9,1,1,1
1297,1,2,7,6,1,3,2
1298,1,1,8,2,1,1,1
1299,1,2,8,5,1,5,0
1300,8,2,8,4,1,6,0
1301,1,2,10,1,1,1,1
1302,1,2,7,4,1,6,1
1303,1,2,4,5,1,5,0
1304,7,2,1,3,1,5,1
1305,1,1,7,7,1,4,1
1306,2,2,7,1,1,6,1
1307,1,2,4,1,1,6,0
1308,1,1,6,5,3,1,1
1309,1,1,9,0,1,1,2
1310,1,1,4,4,1,4,1
1311,1,2,6,8,3,6,0
1312,2,2,7,2,1,5,2
1313,6,2,11,1,1,6,1
1314,1,1,5,4,1,6,0
1315,1,2,3,1,1,4,1
1316,2,2,4,7,3,6,0
1317,1,1,12,6,1,1,2
1318,2,2,5,1,1,1,1
1319,1,1,9,1,1,3,2
1320,1,2,8,3,1,6,0
1321,1,1,7,3,1,6,1
1322,1,2,6,5,1,5,1
1323,1,2,6,4,1,2,2
1324,9,1,4,8,1,1,1
1325,1,2,6,8,1,4,1
1326,1,1,2,4,1,2,1
1327,2,1,9,7,1,4,1
1328,2,1,11,6,1,1,2
1329,8,1,10,0,1,4,0
1330,6,2,8,3,2,1,0
1331,7,2,2,9,1,2,1
1332,1,2,1,4,1,6,0
1333,1,2,5,5,1,1,0
1334,1,2,2,6,1,1,1
1335,1,1,2,8,1,6,2
1336,2,2,2,4,1,6,2
1337,1,1,9,6,1,1,1
1338,9,1,5,5,1,3,2
1339,1,2,9,4,1,3,0
1340,1,1,3,7,1,6,1
1341,2,1,10,4,1,1,0
1342,1,1,10,5,1,6,1
1343,6,2,8,8,1,1,2
1344,8,2,2,4,1,5,2
1345,1,2,9,6,1,1,1
1346,1,1,5,1,1,4,1
1347,1,1,9,6,1,1,0
1348,1,2,8,7,3,4,2
1349,2,2,2,5,1,2,1
1350,5,2,9,6,3,4,2
1351,1,1,9,3,3,6,2
1352,1,2,2,7,3,1,0
1353,1,1,10,6,1,6,1
1354,1,1,9,5,3,1,1
1355,1,1,4,0,1,6,0
1356,9,1,7,0,3,4,0
1357,1,1,7,3,2,5,2
1358,1,2,6,6,3,1,0
1359,1,1,5,9,3,6,0
1360,9,1,7,1,1,5,0
1361,1,2,4,4,1,2,2
1362,9,1,7,3,1,5,2
1363,6,2,5,8,1,2,2
1364,1,2,6,2,1,2,1
1365,1,2,10,6,1,1,1
1366,4,2,3,2,1,4,1
1367,1,2,5,3,1,6,1
1368,2,2,5,0,1,6,0
1369,1,1,4,9,1,3,0
1370,1,1,8,4,1,1,0
1371,9,2,4,1,1,5,1
1372,6,2,6,6,1,1,1
1373,1,2,3,4,1,1,1
1374,8,2,2,7,1,6,2
1375,1,2,5,9,1,1,1
1376,1,1,5,3,1,6,1
1377,9,1,6,1,1,4,1
1378,1,1,5,0,1,6,0
1379,1,2,3,2,1,1,1
1380,1,1,7,2,1,1,1
1381,2,1,10,4,1,1,2
1382,1,1,5,9,1,6,0
1383,2,2,4,2,1,6,0
1384,4,2,3,9,1,6,1
1385,9,2,3,7,2,5,1
1386,6,2,3,1,1,4,2
1387,1,2,6,2,3,4,0
1388,1,1,4,0,1,3,0
1389,2,2,9,4,2,1,0
1390,1,2,9,6,2,1,1
1391,1,1,7,6,1,4,1
1392,1,1,12,1,2,1,0
1393,1,2,8,4,1,4,1
1394,2,1,6,5,2,3,0
1395,1,2,5,6,3,2,0
1396,1,2,5,4,1,5,1
1397,1,1,6,3,1,5,1
1398,2,2,5,7,3,5,0
1399,8,1,4,7,1,2,2
1400,1,2,9,3,1,6,0
1401,1,1,4,6,1,1,0
1402,5,2,4,0,1,4,1
1403,1,1,8,2,1,5,2
1404,9,1,5,0,1,4,1
1405,6,2,5,5,3,4,0
1406,1,2,11,6,1,6,0
1407,1,2,2,3,2,4,0
1408,2,2,7,9,2,6,1
1409,2,2,6,1,1,4,2
1410,1,2,6,5,1,2,0
1411,1,2,7,2,3,3,1
1412,1,2,5,3,1,6,1
1413,1,1,7,7,1,1,1
1414,2,2,7,9,1,4,0
1415,6,2,2,1,1,6,0
1416,8,1,1,9,3,2,0
1417,2,1,9,3,1,5,2
1418,5,1,3,1,1,6,1
1419,1,1,11,4,2,4,0
1420,1,1,4,4,1,3,2
1421,1,2,7,0,3,5,1
1422,1,1,10,3,1,2,1
1423,5,1,3,0,1,5,2
1424,6,2,5,3,1,5,0
1425,1,2,5,9,1,5,0
1426,1,1,6,5,1,2,2
1427,2,1,7,4,1,6,2
1428,1,1,5,1,1,6,2
1429,1,2,5,5,1,3,1
1430,9,2,4,4,1,4,1
1431,1,2,4,5,1,6,1
1432,1,1,5,4,1,1,2
1433,2,2,5,9,1,5,1
1434,1,1,7,7,1,1,1
1435,8,2,8,4,1,1,1
1436,9,1,5,1,2,6,2
1437,1,2,10,1,1,1,2
1438,1,2,8,7,3,3,0
1439,2,2,7,4,1,6,1
1440,9,1,7,2,1,1,2
1441,1,1,9,8,1,1,2
1442,2,1,4,3,2,2,1
1443,1,1,8,0,1,1,1
1444,8,2,7,1,1,6,1
1445,1,1,7,5,1,6,0
1446,1,1,6,2,1,4,2
1447,1,1,6,3,3,2,2
1448,1,2,9,4,1,3,1
1449,1,1,7,3,1,2,1
1450,1,2,1,2,1,5,2
1451,1,1,9,8,1,1,1
1452,9,1,2,0,1,5,2
1453,1,2,7,5,3,6,1
1454,5,2,4,1,2,4,0
1455,6,1,4,6,1,4,0
1456,1,2,6,9,3,3,0
1457,1,2,4,3,1,5,1
1458,1,1,6,4,3,1,1
1459,9,1,10,4,1,3,2
1460,1,1,7,1,1,1,1
1461,2,1,12,2,2,2,0
1462,1,2,5,2,1,4,1
1463,2,2,9,4,3,1,2
1464,1,1,6,2,2,1,1
1465,1,1,6,4,2,1,2
1466,2,1,5,3,1,6,1
1467,2,1,11,2,1,4,0
1468,1,2,6,0,1,3,2
1469,3,2,2,2,2,5,0
1470,6,1,7,4,1,6,2
1471,1,1,8,4,1,3,2
1472,2,1,4,0,1,1,0
1473,6,2,11,5,1,2,1
1474,1,2,5,7,1,4,2
1475,1,1,4,3,2,3,0
1476,1,2,2,0,2,5,1
1477,9,2,5,3,1,3,2
1478,1,2,12,5,1,2,1
1479,9,1,5,5,1,4,1
1480,9,2,6,0,1,6,1
1481,1,1,5,4,1,3,2
1482,1,2,5,8,1,1,1
1483,1,1,5,8,1,4,0
1484,1,1,7,2,2,4,1
1485,2,2,4,3,1,5,2
1486,1,1,5,2,1,4,1
1487,1,1,9,5,1,1,0
1488,1,1,3,0,1,6,1
1489,1,2,10,5,1,1,0
1490,1,2,6,3,1,6,1
1491,1,1,7,4,3,1,0
1492,5,2,5,2,2,5,0
1493,2,2,5,2,2,5,2
1494,1,1,8,1,1,1,1
1495,2,1,5,9,1,6,1
1496,1,2,5,6,1,1,1
1497,1,1,5,5,3,1,1
1498,4,1,12,9,1,6,2
1499,2,1,4,5,1,4,1
1500,1,2,3,8,3,1,0
1501,1,2,2,2,1,5,1
1502,1,1,5,3,1,5,2
1503,1,1,5,8,1,1,1
1504,6,1,5,3,2,1,0
1505,2,1,6,4,1,6,1
1506,9,2,2,3,1,6,1
1507,1,2,5,2,3,3,0
1508,1,1,7,4,1,3,2
1509,1,1,7,4,1,6,0
1510,1,2,3,7,1,4,1
1511,2,2,5,0,1,1,2
1512,1,1,7,7,1,2,2
1513,1,1,7,0,1,3,2
1514,9,2,8,0,1,3,1
1515,1,1,5,6,1,4,0
1516,9,2,5,9,3,2,1
1517,9,1,4,5,1,3,0
1518,8,2,5,4,2,2,2
1519,3,2,6,6,1,4,1
1520,9,2,4,1,1,3,1
1521,1,2,7,2,1,1,2
1522,1,2,3,0,1,5,2
1523,1,1,7,6,1,2,0
1524,1,2,5,6,1,3,1
1525,8,2,2,5,1,1,0
1526,9,2,8,5,1,5,2
1527,1,1,5,1,1,1,1
1528,1,1,9,8,3,1,1
1529,9,1,2,3,1,4,0
1530,9,1,2,1,1,2,1
1531,6,2,9,7,2,6,2
1532,9,2,10,9,1,4,0
1533,1,2,6,2,1,4,2
1534,1,2,8,1,3,3,0
1535,1,1,5,5,1,1,1
1536,1,2,4,5,1,4,2
1537,1,1,5,2,1,6,2
1538,6,2,5,7,1,4,0
1539,1,2,7,0,1,3,1
1540,1,2,5,1,1,6,2
1541,8,1,10,0,1,6,1
1542,1,2,4,6,1,2,2
1543,1,2,6,0,1,4,1
1544,4,2,6,3,2,3,1
1545,1,2,6,3,1,1,1
1546,1,2,4,2,1,3,1
1547,1,1,2,1,2,5,0
1548,9,1,7,8,3,1,0
1549,1,1,2,1,2,4,0
1550,6,2,7,5,1,1,1
1551,1,2,3,3,1,6,2
1552,1,2,8,3,1,5,2
1553,8,1,8,1,2,4,0
1554,1,2,7,4,1,4,2
1555,6,1,5,4,1,1,1
1556,1,2,3,4,1,2,1
1557,2,2,5,4,1,1,2
1558,1,2,5,2,1,1,1
1559,9,2,5,1,1,2,0
1560,2,2,5,2,1,6,1
1561,1,1,3,2,1,4,0
1562,2,2,9,2,3,1,2
1563,1,2,6,5,3,1,0
1564,1,1,5,0,1,4,1
1565,1,1,5,2,3,2,2
1566,1,1,7,2,1,2,2
1567,2,2,7,9,1,1,0
1568,1,2,4,0,1,6,0
1569,2,2,11,6,3,3,0
1570,6,1,5,1,1,1,2
1571,2,2,5,5,1,1,1
1572,1,2,11,5,1,1,1
1573,2,1,5,2,1,4,1
1574,1,2,5,3,2,1,2
1575,5,1,4,6,1,2,1
1576,1,2,5,7,1,2,0
1577,1,2,2,6,3,4,0
1578,1,2,5,2,1,4,0
1579,8,2,10,0,2,3,1
1580,3,2,7,5,1,1,2
1581,1,1,5,5,1,3,1
1582,1,2,5,9,1,1,1
1583,9,2,7,2,3,4,1
1584,6,2,6,1,1,1,1
1585,9,1,10,4,1,6,1
1586,1,2,2,1,1,4,2
1587,9,1,4,2,2,3,1
1588,1,1,4,2,1,2,0
1589,8,2,6,4,3,5,1
1590,1,1,5,3,1,6,0
1591,1,1,4,4,1,4,0
1592,8,1,2,7,3,4,0
1593,2,2,6,2,1,4,0
1594,2,2,5,1,1,3,2
1595,3,2,10,9,3,1,1
1596,2,2,5,7,1,6,1
1597,1,2,5,4,1,3,2
1598,9,2,7,2,3,1,2
1599,1,1,9,2,1,1,1
1600,1,2,6,7,1,3,1
1601,1,1,3,3,1,6,1
1602,1,2,8,9,1,1,1
1603,7,1,5,2,1,5,0
1604,1,2,2,2,3,1,0
1605,6,1,2,2,1,3,1
1606,9,2,9,6,1,1,1
1607,1,2,7,5,1,2,1
1608,1,1,7,4,1,5,1
1609,1,1,4,9,2,5,0
1610,2,2,1,1,1,5,0
1611,1,1,8,3,1,6,0
1612,9,2,10,7,1,1,1
1613,1,2,5,1,1,2,2
1614,1,2,6,1,1,6,2
1615,1,1,5,3,3,3,0
1616,1,1,5,1,2,6,0
1617,9,1,5,3,1,1,2
1618,2,1,1,8,2,2,0
1619,1,2,9,0,1,6,1
1620,1,1,5,3,1,6,1
1621,1,1,7,6,2,1,2
1622,1,1,7,6,1,1,1
1623,1,1,4,1,1,2,1
1624,1,2,5,5,1,5,2
1625,1,1,5,6,1,6,1
1626,1,2,5,5,1,1,1
1627,1,1,8,2,3,1,2
1628,1,2,5,1,1,1,2
1629,1,2,10,7,2,4,0
1630,9,2,12,3,1,5,1
1631,1,2,4,3,1,3,0
1632,6,1,3,4,1,4,2
1633,1,2,7,4,1,1,0
1634,9,1,8,4,1,4,1
1635,1,1,7,5,1,4,0
1636,1,2,5,8,1,6,1
1637,6,2,3,0,2,4,1
1638,1,2,2,0,1,5,0
1639,1,1,5,3,1,6,0
1640,2,1,10,8,1,3,1
1641,1,2,10,7,1,1,1
1642,2,2,5,8,1,6,1
1643,8,2,10,4,1,1,1
1644,1,1,10,6,1,1,2
1645,1,2,5,8,1,1,1
1646,1,1,7,6,1,1,1
1647,6,1,10,2,2,2,0
1648,1,2,3,4,1,6,1
1649,1,1,11,6,1,1,2
1650,8,2,5,3,2,5,0
1651,1,2,5,5,1,5,1
1652,9,2,3,6,1,2,1
1653,9,1,8,3,3,2,1
1654,2,1,3,9,1,6,1
1655,9,1,9,4,1,4,1
1656,8,1,5,7,1,5,2
1657,1,2,7,6,1,1,1
1658,1,1,5,4,1,5,2
1659,1,2,6,3,1,1,0
1660,1,1,3,7,3,3,0
1661,1,1,7,3,2,3,1
1662,1,2,5,2,1,1,1
1663,2,1,7,0,1,6,1
1664,1,1,11,6,1,2,0
1665,3,2,3,6,1,6,1
1666,6,2,9,8,1,6,1
1667,1,1,4,0,1,4,0
1668,2,2,5,2,1,5,2
1669,1,1,7,2,1,1,2
1670,2,2,6,5,1,3,1
1671,1,1,5,6,3,1,0
1672,1,1,7,6,1,4,1
1673,2,1,3,2,2,2,2
1674,1,1,9,8,1,1,0
1675,9,2,5,2,1,3,2
1676,1,1,5,6,1,6,1
1677,4,1,4,2,1,3,2
1678,1,1,5,7,1,1,1
1679,6,2,3,1,2,4,0
1680,1,1,6,5,1,5,2
1681,1,2,6,6,3,3,1
1682,1,2,5,4,1,4,1
1683,2,2,3,7,1,4,1
1684,1,1,5,4,1,1,1
1685,6,2,1,6,1,4,1
1686,1,1,1,4,1,1,1
1687,6,2,5,1,3,1,2
1688,1,1,8,6,1,4,1
1689,1,2,9,5,1,2,1
1690,1,2,5,1,2,1,2
1691,1,2,5,1,1,3,0
1692,4,2,5,4,1,1,1
1693,8,2,6,4,3,1,0
1694,9,2,3,3,1,4,1
1695,2,1,8,6,1,1,1
1696,1,2,8,7,1,2,1
