,SEX,RAC1P,EDU,MSP,PINCP_DECILE,HOUSING_TYPE,OWN_RENT
869,2,1,7,1,0,1,2
870,2,1,5,6,3,3,0
871,2,2,9,1,5,1,0
872,2,1,5,2,6,1,0
873,1,9,2,2,2,1,1
874,1,8,11,4,4,1,0
875,1,1,2,2,4,1,0
876,1,9,2,1,8,1,2
877,2,2,7,2,1,1,1
878,2,1,1,2,0,1,0
879,2,1,5,6,2,1,2
880,1,1,7,5,1,2,2
881,1,9,3,2,2,1,1
882,1,1,6,4,5,1,0
883,2,1,7,4,6,1,0
884,1,1,3,1,1,1,0
885,2,1,3,1,2,1,0
886,1,1,5,1,4,1,1
887,1,1,7,1,7,1,0
888,2,6,1,2,0,1,0
889,1,1,3,1,8,1,0
890,1,1,7,4,1,1,1
891,2,1,12,6,7,3,1
892,1,5,7,5,8,1,2
893,1,1,2,1,1,1,1
894,2,1,3,2,1,1,0
895,1,1,5,4,5,1,1
896,2,1,7,3,6,1,0
897,1,1,7,2,4,1,0
898,1,1,3,2,0,2,0
899,2,1,7,6,6,1,2
900,2,1,4,6,1,1,2
901,2,1,3,2,0,2,0
902,2,1,7,3,9,1,0
903,1,1,3,2,0,1,0
904,2,1,5,6,1,3,0
905,2,1,10,2,9,1,0
906,1,5,4,4,2,1,0
907,2,1,4,4,1,1,0
908,2,1,2,1,0,1,0
909,2,1,8,6,3,1,2
910,1,1,6,5,0,2,2
911,2,6,10,1,6,1,0
912,1,2,1,4,4,1,2
913,1,8,7,6,1,1,2
914,1,1,5,1,0,1,2
915,1,1,7,6,6,3,2
916,1,2,2,1,1,1,1
917,2,1,9,6,6,1,2
918,1,1,8,6,6,2,1
919,2,1,7,1,0,1,0
920,2,1,5,6,1,3,1
921,1,1,5,1,7,1,2
922,1,2,1,5,0,1,2
923,1,1,6,6,4,1,2
924,2,1,9,3,0,1,0
925,1,1,2,1,0,2,0
926,1,8,7,5,8,1,1
927,2,1,5,4,7,1,0
928,1,1,5,4,7,1,1
929,1,1,2,1,1,1,1
930,2,1,7,2,1,1,0
931,1,6,3,2,2,1,0
932,2,1,3,1,0,1,0
933,2,8,3,4,2,1,2
934,2,1,7,3,5,1,2
935,2,1,7,6,8,1,2
936,2,7,9,6,5,1,1
937,2,9,11,1,6,1,0
938,2,2,8,6,3,2,2
939,2,1,3,2,0,1,0
940,1,2,5,2,4,1,0
941,2,9,2,2,0,1,0
942,1,1,5,6,2,1,2
943,2,1,5,6,0,2,2
944,2,1,3,2,1,1,1
945,1,1,7,4,3,1,1
946,2,1,2,1,1,1,1
947,1,1,8,6,9,1,2
948,2,1,7,4,0,1,2
949,1,1,5,1,9,1,1
950,1,1,7,6,7,1,0
951,1,1,3,2,1,1,1
952,2,1,4,6,4,1,1
953,1,2,3,2,0,2,0
954,1,1,2,2,0,2,0
955,1,1,4,2,1,1,2
956,1,1,4,6,2,1,2
957,2,1,8,1,7,1,0
958,2,1,8,6,9,1,0
959,2,1,5,6,3,2,1
960,2,1,5,4,8,3,0
961,1,1,4,5,4,1,2
962,1,1,6,4,4,2,1
963,1,2,4,5,2,1,1
964,2,1,1,2,0,1,0
965,1,3,2,2,1,1,1
966,2,1,5,6,1,2,2
967,1,6,5,6,5,1,2
968,1,2,7,6,4,1,1
969,2,1,5,6,3,3,2
970,1,1,4,2,9,1,2
971,2,1,2,2,0,1,0
972,1,1,5,1,2,1,1
973,2,2,3,1,2,1,2
974,1,1,4,3,0,1,1
975,1,1,5,1,5,1,1
976,1,1,7,2,6,1,2
977,2,1,3,4,1,2,0
978,2,1,2,1,0,1,0
979,1,1,9,1,3,1,1
980,1,1,2,2,7,1,0
981,2,1,5,4,6,1,2
982,2,1,7,6,8,1,0
983,1,2,4,5,1,1,0
984,1,1,4,3,8,2,2
985,2,1,3,2,1,1,1
986,1,1,6,3,2,1,1
987,1,1,6,1,4,1,2
988,1,1,5,1,1,1,2
989,2,1,7,6,8,1,0
990,2,1,7,2,2,1,1
991,1,4,1,4,6,1,0
992,2,2,3,1,1,1,1
993,2,1,5,6,1,1,2
994,2,1,9,2,7,1,0
995,2,1,3,1,0,1,1
996,2,1,9,1,5,2,0
997,1,1,8,2,3,2,0
998,2,8,6,1,6,1,2
999,2,6,2,2,8,1,0
1000,1,2,8,6,5,1,2
1001,2,1,1,2,1,1,1
1002,1,1,8,5,7,1,2
1003,1,1,9,6,8,2,2
1004,2,1,4,1,6,1,1
1005,2,1,3,2,0,1,0
1006,2,1,7,5,9,3,2
1007,1,1,4,6,6,3,2
1008,2,1,1,6,2,1,2
1009,1,1,7,4,9,2,1
1010,1,1,5,6,9,1,2
1011,2,1,5,5,4,1,1
1012,1,1,5,1,4,1,1
1013,2,1,1,2,0,1,0
1014,1,1,8,4,6,2,2
1015,2,1,5,6,5,3,1
1016,2,8,1,1,2,1,2
1017,1,9,3,4,1,1,0
1018,2,9,11,2,3,1,0
1019,2,1,2,2,1,1,1
1020,1,1,3,5,1,1,2
1021,2,1,5,5,4,1,1
1022,1,8,10,5,4,2,0
1023,1,1,8,2,9,2,2
1024,2,6,2,1,1,1,0
1025,1,8,9,2,5,2,2
1026,1,9,7,6,6,1,2
1027,1,6,6,4,1,1,0
1028,2,1,1,2,0,1,0
1029,2,1,12,5,4,1,0
1030,1,1,6,2,6,1,0
1031,1,9,3,5,2,1,2
1032,2,1,7,4,8,1,0
1033,1,6,3,1,1,1,1
1034,1,1,6,2,1,1,2
1035,2,1,5,4,1,1,1
1036,1,1,8,3,1,1,1
1037,2,1,5,1,5,1,0
1038,1,2,1,2,1,1,1
1039,1,7,9,1,9,1,2
1040,1,9,3,1,1,1,1
1041,1,1,6,3,0,1,1
1042,2,9,6,2,3,1,0
1043,1,6,3,1,1,1,1
1044,1,1,4,4,4,1,1
1045,1,1,7,6,3,1,2
1046,2,1,5,5,4,1,2
1047,1,1,6,1,5,1,2
1048,1,1,10,6,8,3,2
1049,1,1,6,5,5,1,0
1050,2,1,7,5,0,1,1
1051,1,1,3,1,0,1,0
1052,2,1,3,1,1,1,0
1053,1,1,6,1,0,2,0
1054,2,1,7,2,4,1,1
1055,1,1,6,4,5,1,0
1056,2,6,5,6,4,1,1
1057,2,6,5,3,0,1,1
1058,2,2,1,1,2,1,2
1059,1,1,3,2,1,1,1
1060,1,1,12,2,0,1,0
1061,2,1,1,1,1,1,0
1062,1,1,3,2,1,1,0
1063,1,1,7,3,3,2,2
1064,2,1,7,6,2,3,2
1065,2,2,7,6,6,2,1
1066,1,1,4,1,8,1,1
1067,1,1,11,2,1,1,1
1068,2,9,8,6,9,1,0
1069,2,9,8,6,7,3,2
1070,2,1,8,1,8,1,2
1071,1,1,6,3,0,2,0
1072,2,1,6,4,9,1,2
1073,1,5,1,4,0,1,0
1074,1,1,5,3,6,1,2
1075,1,1,5,5,6,1,0
1076,1,9,3,6,2,1,0
1077,2,1,5,2,4,1,0
1078,2,9,2,2,4,1,0
1079,1,1,4,3,0,1,0
1080,1,1,3,1,1,1,0
1081,2,1,8,2,9,1,0
1082,1,1,7,1,5,1,2
1083,1,8,1,1,2,1,1
1084,1,1,7,6,1,2,1
1085,2,1,7,6,7,1,2
1086,1,1,3,1,1,1,1
1087,1,9,3,2,1,1,1
1088,1,1,2,1,0,1,1
1089,2,1,5,6,7,1,0
1090,1,1,5,6,8,1,1
1091,1,7,5,4,0,1,1
1092,1,8,4,3,4,1,1
1093,1,1,7,6,1,1,1
1094,1,1,3,3,3,1,1
1095,1,1,7,1,8,1,0
1096,2,1,9,4,5,1,0
1097,1,8,11,2,5,1,0
1098,1,2,2,4,4,1,1
1099,2,2,6,6,2,2,2
1100,1,6,3,1,1,1,1
1101,1,6,3,2,0,1,0
1102,2,8,5,1,3,1,0
1103,2,2,10,6,0,1,0
1104,2,9,2,5,4,2,0
1105,1,6,2,2,0,1,0
1106,1,1,7,6,2,1,2
1107,2,1,8,6,2,1,2
1108,2,1,5,2,9,1,2
1109,2,1,4,4,0,1,2
1110,2,3,8,5,4,1,1
1111,1,1,5,1,7,1,2
1112,1,8,11,5,1,1,0
1113,2,1,5,6,9,1,2
1114,2,1,7,2,1,1,2
1115,1,1,3,2,6,1,0
1116,1,8,9,5,3,2,1
1117,1,2,3,1,1,1,0
1118,1,1,4,4,7,1,0
1119,2,6,1,1,7,1,1
1120,2,1,3,2,1,1,0
1121,1,1,2,1,1,1,0
1122,1,2,4,2,0,1,2
1123,2,1,5,6,6,1,2
1124,1,1,7,1,0,1,1
1125,2,1,7,2,4,1,1
1126,1,8,10,4,7,1,2
1127,2,1,5,5,1,3,2
1128,2,2,2,2,1,1,1
1129,2,2,7,5,7,1,0
1130,2,1,10,6,8,2,1
1131,2,8,4,1,7,1,0
1132,1,1,5,1,8,1,0
1133,1,1,5,6,4,1,1
1134,2,6,10,2,3,1,0
1135,2,1,7,6,9,1,0
1136,1,3,3,2,1,1,0
1137,1,1,5,6,9,1,0
1138,1,7,8,3,9,1,0
1139,1,1,3,2,4,1,0
1140,1,1,7,5,8,1,1
1141,1,8,1,1,9,1,2
1142,2,1,1,2,0,1,0
1143,1,1,3,4,3,2,2
1144,1,1,5,3,4,1,1
1145,1,1,1,2,0,1,0
1146,1,4,10,4,0,1,0
1147,1,3,3,2,0,1,0
1148,1,2,3,1,1,1,0
1149,1,9,7,4,8,1,0
1150,1,1,10,6,8,1,2
1151,1,8,9,1,8,1,0
1152,2,1,9,6,5,3,2
1153,2,1,1,2,0,1,0
1154,2,2,3,5,3,1,2
1155,1,1,7,1,8,1,0
1156,1,1,3,1,0,1,0
1157,1,1,5,4,3,2,0
1158,2,1,11,6,5,1,2
1159,1,1,6,2,4,1,1
1160,2,1,8,6,6,1,2
1161,2,9,2,2,1,1,1
1162,1,1,4,3,2,1,0
1163,1,1,7,6,1,1,2
1164,1,1,6,1,0,2,0
1165,2,1,1,2,0,1,1
1166,2,1,5,3,7,1,0
1167,2,1,5,6,4,1,2
1168,2,9,10,4,9,1,0
1169,2,1,5,2,2,1,0
1170,2,1,1,1,1,1,0
1171,2,2,1,4,6,1,2
1172,2,1,7,6,6,3,2
1173,2,6,4,1,6,2,0
1174,2,9,3,2,0,2,0
1175,1,1,7,1,1,2,0
1176,1,1,5,6,1,1,1
1177,2,2,3,2,1,1,1
1178,2,1,2,2,1,1,1
1179,2,1,5,5,3,3,2
1180,1,5,6,2,0,1,2
1181,2,1,3,1,0,1,0
1182,2,1,5,2,9,1,0
1183,2,1,3,2,5,1,2
1184,2,1,5,5,6,3,2
1185,2,1,7,1,0,2,0
1186,1,1,5,1,5,1,1
1187,1,1,5,1,1,1,2
1188,2,2,1,2,6,1,0
1189,2,1,5,6,1,1,2
1190,2,9,8,1,8,1,0
1191,1,1,5,1,1,1,0
1192,2,7,7,6,8,1,2
1193,1,1,4,5,7,1,0
1194,2,1,3,2,1,1,1
1195,1,1,8,6,7,1,2
1196,1,1,7,1,8,1,0
1197,1,1,3,6,5,1,1
1198,1,2,2,1,1,1,1
1199,1,1,3,4,0,2,1
1200,2,1,9,1,9,1,0
1201,1,2,4,4,5,1,2
1202,2,9,8,5,4,2,1
1203,2,1,3,2,0,1,0
1204,2,1,4,1,6,1,1
1205,2,8,2,3,8,1,0
1206,2,2,8,1,6,1,0
1207,1,1,5,6,3,2,1
1208,1,8,5,6,1,2,1
1209,2,1,5,2,0,1,1
1210,2,2,7,1,8,1,0
1211,1,2,1,6,7,1,1
1212,1,8,2,1,1,1,1
1213,1,8,7,2,7,1,2
1214,1,6,2,4,3,1,1
1215,2,6,7,5,5,1,2
1216,2,1,2,2,1,1,1
1217,2,8,9,6,7,1,0
1218,2,2,5,6,1,1,2
1219,2,2,7,6,8,1,1
1220,1,8,1,4,8,2,2
1221,1,1,4,5,4,1,1
1222,2,1,5,6,3,1,2
1223,2,3,4,5,6,1,2
1224,1,6,3,2,0,2,0
1225,2,1,6,4,0,1,0
1226,2,1,5,5,2,1,1
1227,1,1,3,1,1,1,0
1228,1,1,5,6,0,2,2
1229,1,8,5,1,4,1,2
1230,2,2,5,3,7,1,2
1231,1,1,5,4,2,2,0
1232,2,1,1,2,1,1,1
1233,1,1,6,3,8,1,0
1234,2,1,1,2,1,1,1
1235,1,1,5,1,7,1,1
1236,1,1,6,4,6,1,2
1237,2,5,1,6,7,1,1
1238,2,9,7,1,9,1,1
1239,1,2,2,1,1,1,0
1240,1,7,4,3,8,2,0
1241,2,8,7,6,0,1,2
1242,1,1,3,1,1,1,1
1243,1,1,2,1,4,1,0
1244,1,1,8,5,5,1,2
1245,1,1,6,6,0,1,2
1246,2,9,3,1,0,1,0
1247,2,1,7,6,3,2,2
1248,2,1,2,2,0,1,0
1249,1,1,4,2,5,1,2
1250,1,1,4,1,3,1,2
1251,1,1,9,6,6,2,2
1252,1,1,3,1,1,1,1
1253,1,1,4,3,2,2,0
1254,1,1,7,4,6,1,0
1255,1,1,3,3,5,1,1
1256,1,1,3,6,2,1,1
1257,2,1,5,6,3,3,2
1258,1,4,3,3,8,1,2
1259,1,1,9,6,9,1,0
1260,1,1,4,5,6,2,0
1261,2,1,5,4,3,1,0
1262,1,7,11,5,8,2,2
1263,1,1,8,2,8,1,0
1264,2,2,2,1,1,1,0
1265,2,1,7,5,2,1,1
1266,1,1,7,5,0,1,1
1267,2,1,8,6,0,1,2
1268,1,1,8,6,7,1,2
1269,1,1,3,6,0,1,0
1270,1,8,11,5,1,1,0
1271,2,1,9,6,8,1,1
1272,1,1,7,2,7,1,0
1273,2,9,6,3,3,1,0
1274,1,1,9,4,3,1,0
1275,1,1,4,1,8,1,0
1276,1,1,4,2,5,1,2
1277,1,1,2,1,1,1,1
1278,1,1,6,5,3,1,0
1279,1,7,10,4,2,2,2
1280,2,9,7,1,5,1,0
1281,1,2,1,6,6,1,0
1282,2,1,2,2,0,1,1
1283,2,1,5,6,5,1,2
1284,1,1,2,1,1,1,1
1285,1,1,3,2,0,1,0
1286,1,1,9,6,5,1,2
1287,1,6,10,6,8,1,2
1288,1,6,8,5,0,1,2
1289,1,1,3,2,2,1,1
1290,1,1,4,5,9,2,0
1291,1,5,5,3,3,1,0
1292,1,1,7,4,6,1,2
1293,1,1,3,1,1,1,1
1294,1,1,4,5,7,2,0
1295,1,1,5,1,2,1,1
1296,1,1,5,5,9,1,2
1297,1,2,6,1,8,1,2
1298,2,1,3,2,1,1,1
1299,1,1,3,1,1,1,0
1300,2,9,3,6,1,1,2
1301,1,1,5,6,9,1,0
1302,2,1,5,1,5,1,1
1303,1,1,5,5,8,1,2
1304,1,1,8,6,2,1,2
1305,1,2,1,2,0,1,0
1306,2,1,7,4,9,1,2
1307,1,1,9,6,9,1,0
1308,2,1,3,2,0,1,0
1309,1,1,1,1,0,1,0
1310,1,1,8,6,1,1,2
1311,2,9,3,2,1,1,1
1312,1,8,4,1,1,1,2
1313,1,1,2,1,0,2,0
1314,2,1,5,1,6,1,2
1315,1,1,6,1,5,1,2
1316,1,8,1,1,3,1,1
1317,2,1,5,1,4,1,1
1318,1,1,3,2,2,2,0
1319,1,1,5,1,1,1,0
1320,1,9,3,1,1,1,1
1321,2,1,1,5,2,1,1
1322,1,1,7,3,5,1,0
1323,1,3,3,1,1,1,1
1324,2,1,4,3,3,1,2
1325,1,6,2,1,1,1,0
1326,1,1,6,4,4,1,2
1327,1,2,2,6,9,1,2
1328,2,1,8,6,1,1,2
1329,1,1,8,2,6,1,2
1330,1,1,10,5,3,1,0
1331,2,1,7,4,1,1,0
1332,1,1,3,2,1,1,0
1333,2,1,2,6,1,3,2
1334,2,8,12,5,8,1,2
1335,1,2,5,1,1,1,2
1336,1,1,6,6,4,1,2
1337,1,9,8,4,9,1,0
1338,2,6,6,2,7,2,0
1339,1,1,5,6,3,1,2
1340,1,1,5,1,6,1,1
1341,1,1,2,6,1,1,2
1342,1,1,4,4,8,1,0
1343,1,1,5,6,8,1,0
1344,2,1,6,6,3,2,2
1345,2,1,5,6,7,1,0
1346,1,2,6,3,8,1,1
1347,2,6,5,2,5,1,1
1348,2,2,9,6,8,1,2
1349,1,1,8,1,6,1,1
1350,2,1,7,6,0,1,1
1351,1,1,4,3,7,2,1
1352,1,1,8,3,1,1,1
1353,2,2,3,3,0,1,2
1354,1,1,3,1,0,1,0
1355,1,6,3,2,1,1,1
1356,1,3,5,6,7,3,1
1357,2,1,5,1,6,1,0
1358,2,1,7,2,4,1,2
1359,1,1,5,5,0,1,2
1360,1,1,10,6,6,2,2
1361,1,1,3,1,1,1,1
1362,1,1,8,4,9,1,2
1363,2,9,1,2,1,1,1
1364,2,1,7,1,7,1,2
1365,1,1,3,1,1,1,1
1366,2,7,5,5,8,3,2
1367,2,2,9,4,1,1,0
1368,1,8,2,6,0,1,2
1369,2,1,10,5,5,1,2
1370,1,6,3,2,9,1,1
1371,1,8,1,4,2,1,0
1372,1,2,4,2,4,1,2
1373,1,1,9,5,7,1,1
1374,1,8,5,6,2,1,2
1375,1,1,6,6,7,1,0
1376,1,1,8,2,2,2,0
1377,2,1,5,6,8,3,2
1378,1,1,5,1,6,1,1
1379,1,2,7,6,2,1,1
1380,1,1,2,4,6,2,0
1381,1,2,3,5,5,1,1
1382,1,8,1,4,2,2,0
1383,1,1,7,4,4,1,2
1384,2,2,3,2,0,1,0
1385,2,1,12,1,9,1,0
1386,1,1,3,2,1,1,1
1387,1,2,9,6,6,1,2
1388,1,1,3,2,1,1,0
1389,2,1,5,6,3,1,2
1390,1,8,10,1,1,1,2
1391,2,1,1,5,3,1,0
1392,1,8,2,4,0,1,2
1393,2,2,2,2,0,1,0
1394,1,1,2,5,1,1,2
1395,1,1,10,1,8,1,0
1396,1,1,3,1,1,1,0
1397,1,1,4,3,9,2,0
1398,2,9,8,6,0,1,2
1399,2,8,10,2,1,1,0
1400,1,1,8,6,3,3,1
1401,1,1,3,2,1,1,1
1402,2,1,7,2,7,1,1
1403,1,8,1,4,0,1,0
1404,2,7,7,6,1,2,1
1405,2,1,3,2,0,1,0
1406,1,1,2,2,1,1,1
1407,1,1,1,1,1,1,1
1408,2,8,6,6,6,1,1
1409,1,1,5,1,9,1,1
1410,2,1,5,4,9,1,0
1411,1,1,7,6,9,1,0
1412,1,2,1,2,9,1,1
1413,2,2,1,2,0,1,0
1414,1,1,1,1,1,1,1
1415,2,1,11,6,6,1,2
1416,1,8,1,1,4,1,1
1417,1,1,2,1,1,1,1
1418,1,8,1,2,3,1,0
1419,2,9,2,2,1,1,2
1420,1,1,5,4,1,1,1
1421,1,1,5,6,8,1,2
1422,2,1,5,6,4,1,2
1423,1,1,6,3,8,1,2
1424,1,1,3,1,0,1,0
1425,2,1,1,2,0,1,0
1426,2,1,5,5,3,3,1
1427,1,1,4,2,7,1,0
1428,1,1,4,1,7,1,2
1429,1,8,1,3,9,1,1
1430,2,1,1,2,0,1,0
1431,1,1,8,3,0,1,0
1432,1,1,3,2,8,2,2
1433,1,1,3,2,0,1,0
1434,1,1,5,6,9,3,1
1435,2,1,6,2,5,1,0
1436,1,3,3,1,1,1,1
1437,1,1,3,5,8,2,0
1438,1,8,9,3,8,1,2
1439,1,2,9,1,1,1,0
1440,1,1,4,1,4,1,1
1441,2,1,8,2,7,2,0
1442,1,1,10,5,1,2,0
1443,1,5,5,3,4,1,1
1444,1,1,1,1,4,1,0
1445,1,3,8,6,2,1,2
1446,1,1,5,4,8,1,2
1447,1,6,4,6,5,1,1
1448,1,1,6,5,8,1,2
1449,1,2,2,1,1,1,1
1450,2,1,7,1,2,1,0
1451,1,8,5,1,8,1,0
1452,1,1,6,5,7,1,0
1453,1,2,3,2,1,1,1
1454,1,1,10,1,5,1,1
1455,2,8,5,6,8,2,2
1456,1,6,2,2,1,1,1
1457,2,1,3,2,1,1,0
1458,2,6,2,2,1,1,0
1459,2,9,3,4,5,1,1
1460,1,7,7,5,6,2,1
1461,1,1,8,1,0,1,1
1462,2,1,5,3,0,3,0
1463,2,1,5,5,9,1,2
1464,1,1,4,4,6,1,0
1465,1,2,9,2,4,1,0
1466,2,1,9,1,8,1,0
1467,2,1,9,2,6,1,0
1468,1,1,10,2,3,2,0
1469,2,1,7,5,6,1,2
1470,2,1,2,2,1,1,0
1471,1,1,4,4,4,1,0
1472,1,1,2,2,0,1,0
1473,1,4,1,4,8,1,2
1474,2,1,8,5,6,1,1
1475,1,1,2,1,1,1,0
1476,2,3,3,2,1,1,1
1477,2,2,6,1,5,1,0
1478,1,7,9,4,6,1,2
1479,2,1,2,2,0,2,0
1480,1,8,2,3,6,1,1
1481,1,1,2,1,1,1,0
1482,2,1,6,1,7,1,0
1483,1,1,6,1,9,1,1
1484,1,1,5,4,7,1,2
1485,1,1,2,1,1,1,1
1486,2,1,3,2,1,1,1
1487,1,1,1,1,1,1,0
1488,1,1,3,1,1,1,1
1489,1,5,9,4,6,1,0
1490,1,8,10,3,9,1,2
1491,1,1,8,4,0,1,2
1492,1,1,2,1,1,1,1
1493,1,1,8,1,8,1,1
1494,2,6,8,4,8,1,0
1495,1,4,3,4,0,1,2
1496,1,1,4,3,6,1,2
1497,1,5,5,1,3,1,2
1498,2,1,5,3,4,1,2
1499,1,3,5,6,2,3,1
1500,1,1,5,2,5,1,0
1501,2,1,3,5,6,1,1
1502,1,1,7,6,8,1,0
1503,1,1,5,1,4,1,1
1504,1,1,5,6,2,1,1
1505,1,1,6,4,1,1,1
1506,2,6,3,2,0,1,0
1507,1,6,3,1,1,1,1
1508,2,9,8,1,8,1,0
1509,1,2,11,4,6,1,0
1510,1,6,3,2,1,1,0
1511,1,1,7,5,1,1,2
1512,1,1,8,4,2,1,2
1513,2,9,7,1,9,1,0
1514,1,1,9,1,6,1,1
1515,1,1,2,4,4,1,2
1516,1,1,7,6,1,1,2
1517,1,1,7,5,9,1,2
1518,2,1,5,1,0,1,2
1519,2,1,1,2,0,1,0
1520,1,8,1,4,6,1,1
1521,2,1,5,1,4,1,0
1522,2,1,7,2,1,1,0
1523,1,1,3,2,1,1,1
1524,1,8,10,4,0,1,1
1525,1,1,8,1,4,1,1
1526,2,3,8,6,5,3,2
1527,1,1,5,6,5,1,1
1528,2,1,7,6,5,2,2
1529,1,8,11,6,6,1,2
1530,2,1,8,1,6,1,0
1531,2,1,5,6,4,3,2
1532,1,5,4,6,1,1,1
1533,1,1,10,3,9,1,0
1534,2,1,2,1,9,1,0
1535,1,8,5,6,6,3,1
1536,1,9,5,1,6,2,0
1537,1,1,2,2,1,1,0
1538,2,1,9,6,6,1,2
1539,1,1,8,6,2,2,2
1540,1,1,9,4,6,1,2
1541,1,1,8,1,3,1,0
1542,2,1,2,1,1,1,1
1543,1,1,4,5,0,2,1
1544,1,1,3,1,1,1,0
1545,1,9,10,1,7,1,0
1546,1,1,3,2,0,1,0
1547,1,1,3,1,0,1,0
1548,1,1,8,2,3,1,2
1549,2,1,5,2,0,2,0
1550,2,1,12,1,2,1,0
1551,2,1,4,6,1,3,2
1552,1,1,8,2,1,1,1
1553,1,6,2,1,1,1,1
1554,1,1,2,2,2,1,2
1555,1,6,3,2,0,2,0
1556,1,9,5,6,5,3,0
1557,2,1,5,4,0,1,1
1558,2,1,7,6,7,1,0
1559,2,3,1,2,0,1,0
1560,1,8,1,5,3,1,1
1561,1,1,3,1,1,1,0
1562,1,1,6,1,8,1,0
1563,2,1,7,5,5,1,2
1564,1,2,5,3,5,1,0
1565,1,1,6,1,9,1,0
1566,2,1,9,4,1,1,0
1567,1,1,3,1,1,1,1
1568,2,6,4,6,1,3,2
1569,1,1,4,5,5,2,1
1570,2,2,1,2,1,1,1
1571,1,6,3,6,7,3,2
1572,2,1,7,1,8,1,0
1573,1,1,8,1,6,1,2
1574,1,8,8,3,9,1,2
1575,1,1,7,1,0,1,1
1576,1,7,3,3,8,1,0
1577,1,1,8,2,5,1,0
1578,2,1,3,5,1,1,2
1579,1,1,2,1,1,1,1
1580,1,1,11,6,5,3,2
1581,2,1,5,2,6,1,1
1582,2,1,5,2,0,2,0
1583,2,6,5,6,2,1,2
1584,1,8,7,5,3,1,1
1585,2,1,3,1,1,1,1
1586,1,1,6,5,9,1,2
1587,1,1,5,5,2,1,2
1588,1,1,3,3,2,2,0
1589,2,6,1,2,1,1,0
1590,1,1,7,6,0,1,2
1591,1,1,4,4,8,1,0
1592,2,7,8,6,1,1,1
1593,2,1,8,3,3,1,2
1594,1,6,3,1,7,1,2
1595,1,1,4,5,8,2,0
1596,1,1,4,2,1,2,1
1597,1,1,3,2,9,1,2
1598,1,1,1,2,1,1,1
1599,1,6,1,2,1,1,1
1600,1,1,3,2,1,1,0
1601,1,1,3,2,1,1,1
1602,1,1,2,6,1,1,2
1603,2,9,3,6,9,1,0
1604,2,9,11,1,7,1,0
1605,2,2,2,2,0,1,0
1606,1,1,2,1,1,1,1
1607,2,5,9,6,9,3,2
1608,2,1,3,2,1,1,1
1609,2,1,2,3,1,1,1
1610,1,7,1,6,1,1,2
1611,1,8,1,2,9,1,1
1612,2,1,3,4,1,1,1
1613,2,1,9,6,5,1,1
1614,1,1,3,2,4,2,0
1615,2,1,5,6,1,1,2
1616,2,1,2,2,0,1,0
1617,1,8,8,6,3,1,2
1618,2,1,6,6,6,1,0
1619,2,1,9,4,6,1,0
1620,2,1,8,1,2,1,2
1621,2,6,7,6,0,2,2
1622,1,1,3,2,1,1,2
1623,2,8,6,2,6,1,2
1624,1,1,5,1,2,1,1
1625,1,1,10,6,6,1,2
1626,1,2,3,2,1,1,1
1627,1,1,6,3,2,1,2
1628,2,1,6,2,9,1,2
1629,2,2,11,1,8,1,0
1630,2,1,3,2,1,1,1
1631,1,1,6,2,9,1,2
1632,1,1,3,2,1,1,0
1633,2,8,4,4,0,1,2
1634,2,9,6,6,2,1,2
1635,1,8,11,5,9,2,0
1636,1,8,1,4,1,1,1
1637,2,1,9,1,9,1,0
1638,2,7,9,6,7,1,2
1639,1,1,7,5,5,1,2
1640,1,1,5,2,5,1,0
1641,1,8,3,3,8,1,2
1642,2,1,5,4,8,1,1
1643,1,1,4,1,0,1,1
1644,2,2,6,6,2,3,2
1645,1,1,3,3,4,2,2
1646,1,8,5,3,2,1,0
1647,2,6,10,5,8,1,0
1648,1,2,2,2,1,1,1
1649,2,1,7,6,6,1,0
1650,1,1,4,1,5,1,0
1651,2,1,5,1,8,1,2
1652,1,1,3,1,6,1,1
1653,2,1,7,6,6,1,0
1654,1,1,8,3,5,1,1
1655,1,1,5,5,1,3,1
1656,1,1,6,2,5,1,2
1657,2,9,5,5,6,1,2
1658,1,1,4,5,8,2,2
1659,1,1,9,2,3,1,1
1660,1,2,2,4,4,1,1
1661,2,1,8,4,1,1,2
1662,1,7,7,1,7,1,2
1663,1,7,10,6,8,1,2
1664,1,1,2,2,0,1,2
1665,2,2,8,4,0,1,0
1666,1,6,3,1,0,1,0
1667,1,1,3,2,1,1,0
1668,2,2,9,6,6,3,1
1669,1,5,1,1,0,1,2
1670,1,1,2,2,1,1,0
1671,1,1,3,2,1,1,0
1672,2,1,2,2,1,1,0
1673,2,1,8,3,4,1,1
1674,1,1,5,6,9,1,1
1675,1,1,3,2,1,1,0
1676,2,8,7,2,0,1,0
1677,1,1,7,6,9,1,0
1678,2,2,10,2,0,1,0
1679,2,1,7,6,1,3,1
1680,1,1,5,5,3,1,1
1681,2,1,2,1,0,1,0
1682,2,1,7,1,9,1,1
1683,1,1,1,1,0,1,0
1684,1,8,9,2,3,1,1
1685,2,1,9,6,7,1,1
1686,2,1,6,6,2,1,2
1687,1,1,3,2,0,1,0
1688,1,2,3,1,1,1,1
1689,2,6,2,1,1,1,1
1690,1,3,4,5,9,1,1
1691,1,1,8,6,2,1,1
1692,1,1,5,1,2,1,2
1693,1,1,11,3,6,1,0
1694,1,2,4,2,2,1,0
1695,2,1,5,1,2,1,2
1696,1,1,5,2,3,1,0
