,SEX,RAC1P,EDU,MSP,PINCP_DECILE,HOUSING_TYPE,OWN_RENT
869,1,9,2,2,1,1,0
870,1,1,4,5,0,1,2
871,1,1,12,5,5,1,0
872,1,1,8,4,4,1,0
873,1,1,9,6,5,2,2
874,1,1,9,1,5,1,1
875,1,1,5,4,1,1,0
876,1,1,2,1,8,1,0
877,2,1,10,6,9,1,2
878,1,4,5,4,5,1,2
879,1,1,6,4,9,1,2
880,1,2,9,4,2,2,0
881,1,1,3,1,1,1,0
882,2,1,7,6,4,3,2
883,1,1,7,5,0,1,2
884,2,9,8,4,9,1,0
885,2,2,3,1,1,1,1
886,2,8,4,4,0,1,2
887,1,8,5,1,3,1,1
888,2,8,2,1,7,1,0
889,2,1,5,6,1,1,0
890,2,1,5,5,2,1,1
891,1,8,6,2,0,1,1
892,2,8,5,2,2,1,2
893,2,1,8,2,3,1,2
894,2,2,4,4,7,1,0
895,1,1,4,2,1,1,0
896,1,1,5,6,4,3,0
897,1,1,9,5,6,3,2
898,2,9,3,3,2,1,2
899,2,1,1,5,4,1,1
900,1,8,2,3,9,1,2
901,1,1,4,5,8,2,1
902,1,1,2,5,8,2,2
903,2,1,12,4,2,3,2
904,2,1,5,6,2,1,1
905,2,6,3,1,0,1,0
906,2,1,6,6,2,1,2
907,2,2,3,2,8,1,1
908,1,1,5,5,7,1,0
909,1,1,7,1,8,1,2
910,1,2,5,3,3,1,0
911,1,1,8,4,4,1,0
912,1,1,5,6,2,1,2
913,2,1,3,1,1,1,0
914,1,1,4,2,3,1,0
915,2,6,5,4,5,1,1
916,1,2,8,1,9,1,2
917,1,1,4,4,7,1,2
918,1,1,9,1,9,1,2
919,1,8,4,6,5,1,2
920,1,1,4,1,9,1,0
921,2,1,1,2,0,1,0
922,1,1,8,6,4,1,2
923,1,5,2,1,4,1,0
924,1,1,3,5,8,1,0
925,2,3,3,1,1,1,0
926,1,1,8,1,9,1,1
927,2,2,3,2,0,1,1
928,2,9,3,3,5,3,2
929,1,1,7,1,7,1,2
930,1,1,9,1,8,1,0
931,1,1,5,4,0,1,1
932,1,7,5,6,6,1,1
933,2,2,6,3,7,2,0
934,2,1,7,5,2,3,1
935,1,1,8,4,9,1,0
936,1,1,5,4,2,2,1
937,2,6,9,5,8,1,0
938,2,1,9,2,5,1,0
939,1,2,7,3,7,1,0
940,1,1,5,2,6,1,1
941,1,1,8,1,6,2,0
942,1,1,9,4,7,1,1
943,2,2,1,3,1,1,2
944,1,9,3,6,5,1,2
945,2,1,3,2,0,1,0
946,1,5,8,3,4,1,2
947,1,1,5,2,4,3,0
948,2,1,3,1,0,1,0
949,1,1,8,1,6,1,0
950,1,1,5,2,5,1,0
951,1,1,7,6,4,1,2
952,2,1,1,2,3,1,0
953,1,2,7,2,9,1,2
954,1,1,6,5,9,1,1
955,1,2,3,2,5,3,0
956,1,1,9,3,1,1,0
957,2,1,10,3,3,3,0
958,2,1,3,2,1,1,1
959,1,1,6,6,5,3,2
960,1,7,5,6,5,1,1
961,2,1,9,4,5,1,0
962,1,1,7,1,8,1,0
963,1,1,5,4,4,1,1
964,1,1,5,6,0,1,2
965,2,1,5,6,2,2,2
966,1,1,5,6,3,2,1
967,2,1,7,2,0,1,2
968,2,1,8,3,5,3,1
969,1,1,6,4,2,1,0
970,1,8,4,2,1,1,0
971,1,1,8,3,0,1,0
972,2,2,7,6,0,1,2
973,1,1,5,5,2,1,0
974,1,3,5,4,7,1,0
975,2,1,3,1,1,1,1
976,1,9,5,5,4,1,2
977,2,1,2,2,9,3,0
978,2,1,5,5,6,2,0
979,1,1,8,1,9,1,0
980,2,1,9,5,0,3,1
981,1,1,5,1,6,1,0
982,2,6,4,2,6,1,0
983,1,2,6,6,5,1,2
984,2,2,6,4,9,1,2
985,1,6,9,5,8,2,2
986,1,9,8,6,5,3,2
987,1,5,4,4,6,1,0
988,1,1,4,2,9,1,0
989,1,1,2,2,0,1,0
990,1,1,8,1,2,1,0
991,2,1,5,3,2,1,2
992,1,2,3,4,8,1,0
993,2,1,5,4,4,2,2
994,1,2,8,4,1,1,0
995,1,1,10,1,7,3,0
996,1,1,2,2,1,1,0
997,2,9,9,4,4,1,0
998,2,1,8,4,4,1,0
999,2,1,5,3,6,2,1
1000,1,8,3,5,2,1,1
1001,2,1,1,3,1,1,0
1002,2,1,12,3,9,2,2
1003,1,1,4,1,5,1,1
1004,2,9,3,2,1,1,0
1005,2,9,6,4,2,3,0
1006,1,1,8,6,2,1,1
1007,1,1,5,1,0,3,0
1008,1,8,8,2,8,2,0
1009,2,9,2,6,7,3,0
1010,2,1,7,4,9,2,0
1011,1,1,2,1,6,1,1
1012,1,1,4,1,1,1,1
1013,2,1,5,4,5,1,0
1014,1,1,4,3,1,1,2
1015,1,9,12,1,0,1,0
1016,1,1,2,4,0,1,2
1017,2,2,3,2,1,1,0
1018,2,1,5,2,2,1,1
1019,1,1,7,2,5,1,2
1020,1,1,4,2,3,1,0
1021,2,1,11,2,4,2,2
1022,1,1,4,1,6,1,1
1023,1,1,4,5,6,1,0
1024,2,9,5,4,9,3,1
1025,1,1,3,2,7,1,0
1026,2,1,4,4,6,2,1
1027,2,1,8,3,7,3,0
1028,1,1,5,6,9,2,2
1029,2,4,7,2,6,1,2
1030,1,8,4,3,4,2,0
1031,1,1,4,4,5,2,0
1032,1,1,5,4,9,1,0
1033,2,1,2,3,5,1,0
1034,2,1,2,6,1,3,2
1035,2,1,1,2,1,1,1
1036,2,1,6,4,9,1,1
1037,2,1,3,1,3,1,0
1038,2,6,12,6,8,1,1
1039,2,2,12,1,8,1,0
1040,2,6,8,5,3,3,1
1041,2,1,5,1,8,1,2
1042,2,1,5,6,7,1,1
1043,1,9,9,6,8,1,2
1044,2,1,2,1,3,1,2
1045,1,9,10,3,4,1,0
1046,1,1,1,1,5,1,0
1047,1,1,5,6,5,1,2
1048,1,1,5,1,8,1,0
1049,1,8,2,3,7,1,2
1050,2,1,2,2,1,1,1
1051,2,1,8,1,6,1,0
1052,1,1,7,1,2,1,0
1053,1,1,8,3,8,1,2
1054,1,8,1,3,0,1,1
1055,1,2,3,3,0,2,0
1056,1,1,3,5,7,1,0
1057,1,2,5,1,8,1,1
1058,1,9,11,1,8,1,0
1059,2,9,5,6,4,1,2
1060,2,1,10,5,0,1,2
1061,1,7,8,6,9,1,2
1062,2,8,1,1,0,1,1
1063,2,1,3,2,3,1,0
1064,2,2,5,1,1,1,1
1065,1,1,5,4,8,3,1
1066,1,1,4,1,6,1,2
1067,2,1,3,4,2,3,2
1068,1,8,6,1,4,1,0
1069,2,2,10,4,6,3,0
1070,1,9,7,6,5,2,2
1071,1,2,7,2,7,1,0
1072,1,1,5,6,7,1,2
1073,1,1,5,5,1,1,1
1074,2,2,4,1,2,1,2
1075,2,1,2,1,0,1,2
1076,1,1,5,1,5,1,1
1077,1,8,1,3,4,3,1
1078,2,1,7,6,5,1,1
1079,2,1,7,4,9,1,0
1080,1,1,7,6,4,1,1
1081,2,2,11,2,8,1,0
1082,1,8,4,1,0,1,0
1083,2,1,9,1,8,1,1
1084,1,1,10,1,2,3,0
1085,1,1,3,2,9,1,0
1086,2,1,4,3,0,3,1
1087,1,1,8,6,8,2,0
1088,1,1,8,4,8,1,1
1089,1,1,1,1,5,1,2
1090,2,1,7,4,3,1,2
1091,1,1,10,6,4,3,0
1092,2,1,7,5,6,1,0
1093,1,8,7,1,2,3,0
1094,1,1,5,6,9,1,1
1095,2,1,7,4,2,1,1
1096,1,1,5,1,6,1,2
1097,1,1,4,5,2,2,1
1098,2,1,5,5,7,1,0
1099,2,9,3,1,0,1,0
1100,1,1,4,5,5,1,2
1101,1,1,9,2,7,1,1
1102,1,2,1,3,3,2,0
1103,2,1,2,4,5,1,1
1104,1,7,8,1,6,1,1
1105,1,1,1,4,7,1,0
1106,2,1,8,6,1,1,2
1107,1,9,2,1,3,1,0
1108,1,1,3,5,3,1,0
1109,1,1,9,2,5,1,0
1110,1,1,1,1,7,1,2
1111,1,2,2,6,1,1,1
1112,2,1,5,1,4,1,2
1113,1,1,9,6,5,1,2
1114,2,9,8,2,4,1,0
1115,2,1,5,4,5,3,0
1116,2,3,1,6,1,1,0
1117,1,8,7,2,2,1,1
1118,1,1,1,1,3,1,0
1119,2,1,7,3,8,1,0
1120,1,8,12,6,5,3,2
1121,2,1,9,6,8,1,0
1122,1,1,9,3,5,1,0
1123,1,1,4,1,7,1,1
1124,1,5,7,3,0,1,2
1125,2,6,8,5,4,2,1
1126,2,1,8,6,8,1,1
1127,1,1,5,4,0,1,0
1128,1,1,3,4,6,1,0
1129,1,1,4,4,2,1,0
1130,2,1,9,3,8,2,2
1131,2,2,3,5,5,3,0
1132,2,1,5,6,3,3,2
1133,1,1,7,4,4,1,1
1134,2,1,9,2,8,1,0
1135,2,1,1,6,7,1,1
1136,2,8,4,6,1,2,2
1137,1,1,5,4,7,3,2
1138,1,8,6,3,9,1,1
1139,2,1,9,6,7,3,1
1140,2,1,2,5,2,3,1
1141,2,8,3,1,6,1,2
1142,2,1,5,4,7,1,2
1143,1,1,6,5,8,1,0
1144,1,1,10,4,1,1,0
1145,2,1,8,4,4,1,0
1146,2,6,1,5,4,1,1
1147,2,1,1,2,1,1,0
1148,2,1,8,4,4,2,0
1149,1,2,7,3,5,1,1
1150,1,1,3,3,8,2,0
1151,1,8,8,6,0,3,1
1152,1,1,5,4,5,3,0
1153,2,9,9,2,4,1,0
1154,1,1,8,6,2,1,1
1155,1,1,5,1,6,1,2
1156,1,1,10,2,3,2,0
1157,2,1,7,1,6,1,0
1158,1,1,1,1,1,1,0
1159,1,5,3,1,1,1,1
1160,1,6,11,6,8,3,0
1161,2,2,9,4,6,1,0
1162,2,1,5,4,6,2,2
1163,1,2,5,4,6,1,1
1164,1,1,6,2,7,1,0
1165,2,6,2,6,2,1,2
1166,2,1,1,1,8,1,1
1167,2,1,1,1,7,1,0
1168,1,2,1,2,1,1,0
1169,2,1,10,3,1,1,0
1170,1,1,6,4,2,1,0
1171,2,1,3,2,1,1,0
1172,1,2,4,2,4,1,1
1173,2,1,8,3,4,1,2
1174,2,1,5,4,3,2,1
1175,1,1,7,5,1,1,0
1176,2,2,7,3,7,1,0
1177,2,1,2,2,1,1,1
1178,1,1,4,1,8,1,2
1179,1,3,11,6,7,1,2
1180,1,1,9,1,7,1,2
1181,1,8,7,1,9,1,0
1182,2,1,5,1,4,1,1
1183,1,1,8,2,6,1,1
1184,1,2,4,2,3,1,2
1185,1,1,5,1,3,1,1
1186,1,1,6,2,9,1,0
1187,1,5,2,4,4,2,2
1188,2,1,3,2,0,1,0
1189,2,1,8,4,3,1,0
1190,2,1,8,2,7,1,0
1191,1,1,6,1,9,1,0
1192,1,1,4,1,7,1,2
1193,1,1,5,5,5,1,0
1194,1,8,3,5,6,1,1
1195,2,2,4,3,8,1,0
1196,1,1,10,5,2,1,0
1197,2,1,5,5,3,1,0
1198,2,9,6,4,9,1,0
1199,1,1,5,1,8,1,0
1200,2,2,3,6,8,1,2
1201,1,1,4,1,6,1,0
1202,1,1,8,1,2,1,2
1203,2,9,1,4,4,1,1
1204,2,1,3,4,3,3,0
1205,1,1,7,1,1,1,1
1206,1,1,5,1,7,1,1
1207,1,1,10,5,9,1,0
1208,2,9,7,1,1,1,0
1209,2,1,7,3,1,1,2
1210,2,1,8,1,4,3,0
1211,1,1,4,6,2,3,0
1212,1,5,2,3,8,2,0
1213,2,6,3,4,7,1,1
1214,2,1,3,2,1,1,1
1215,2,1,4,4,7,1,0
1216,2,1,2,3,4,1,1
1217,1,5,10,6,5,3,1
1218,2,1,7,5,3,1,0
1219,2,2,4,3,9,3,1
1220,1,1,10,5,6,1,2
1221,2,1,7,1,7,1,0
1222,1,8,5,6,3,3,2
1223,2,8,3,5,3,1,1
1224,1,2,7,5,5,1,0
1225,1,1,3,1,1,1,1
1226,1,1,8,3,2,1,0
1227,2,8,2,4,6,1,0
1228,2,8,7,6,2,1,2
1229,1,1,5,2,5,1,0
1230,2,1,3,1,0,1,0
1231,2,1,10,6,0,1,0
1232,2,1,7,1,6,1,2
1233,2,1,1,2,7,1,0
1234,1,1,9,4,4,1,2
1235,1,1,5,2,0,2,0
1236,2,9,6,1,6,2,2
1237,1,1,8,6,8,3,0
1238,1,1,7,6,4,1,1
1239,1,2,7,4,0,1,1
1240,1,1,4,5,6,1,2
1241,1,1,4,1,2,1,0
1242,2,1,5,3,0,2,0
1243,2,1,2,1,0,1,0
1244,1,1,4,4,3,1,0
1245,2,8,3,5,2,1,2
1246,1,2,3,4,1,1,0
1247,2,1,7,1,2,1,2
1248,2,1,3,5,4,1,0
1249,2,2,5,4,4,1,1
1250,1,1,7,4,2,1,1
1251,2,2,3,2,1,1,1
1252,1,1,4,4,8,1,1
1253,2,6,2,1,1,1,1
1254,2,1,8,4,7,1,0
1255,1,1,2,2,1,1,1
1256,2,1,4,4,5,1,2
1257,2,1,7,4,6,2,0
1258,1,1,5,3,9,1,0
1259,2,9,7,6,6,3,2
1260,2,1,1,1,1,1,1
1261,1,8,1,2,1,1,2
1262,2,1,5,3,8,1,0
1263,2,1,2,1,1,1,1
1264,1,1,5,1,6,1,2
1265,1,7,4,2,9,1,2
1266,2,9,10,5,2,1,0
1267,1,1,3,1,1,1,1
1268,1,1,3,5,1,2,0
1269,1,1,3,5,3,1,0
1270,1,1,8,5,1,2,0
1271,1,1,5,5,1,1,0
1272,1,1,8,1,0,1,1
1273,1,1,3,2,1,1,1
1274,1,1,8,2,7,3,0
1275,1,8,5,3,4,2,2
1276,2,1,5,2,2,1,2
1277,1,1,7,6,0,1,2
1278,2,1,9,4,8,1,0
1279,2,1,7,1,0,1,0
1280,1,1,3,2,1,1,0
1281,1,1,10,1,8,1,0
1282,1,2,3,4,1,2,0
1283,1,1,5,5,4,3,0
1284,2,1,2,2,1,1,0
1285,2,9,11,6,7,3,2
1286,1,1,3,1,9,1,0
1287,2,6,5,6,6,1,2
1288,2,1,1,1,0,1,0
1289,1,1,8,6,9,1,0
1290,1,1,8,4,5,2,1
1291,2,1,5,2,2,1,2
1292,2,2,9,1,7,1,0
1293,2,6,11,3,4,1,0
1294,2,8,12,1,5,1,0
1295,1,6,2,1,1,1,1
1296,2,1,3,2,1,1,0
1297,2,1,8,4,9,1,0
1298,2,1,5,1,7,1,0
1299,1,8,5,6,1,2,0
1300,2,1,5,6,4,3,2
1301,1,6,3,2,9,1,1
1302,2,6,3,2,1,1,1
1303,1,1,3,2,0,1,0
1304,2,1,1,2,1,1,0
1305,1,9,3,3,4,3,0
1306,1,1,1,2,1,1,0
1307,2,7,2,6,5,1,1
1308,2,2,1,5,0,1,1
1309,1,6,3,2,0,1,0
1310,2,2,6,2,3,1,1
1311,1,1,4,5,4,1,2
1312,2,1,2,1,5,1,1
1313,1,1,3,1,0,1,0
1314,1,1,5,1,8,3,0
1315,1,1,3,1,8,2,1
1316,2,2,1,2,0,1,0
1317,2,2,3,1,1,1,0
1318,1,1,8,4,7,1,1
1319,1,6,3,1,1,1,1
1320,1,3,2,4,5,3,0
1321,2,1,9,4,6,1,0
1322,2,1,10,2,6,2,1
1323,1,1,3,2,5,1,0
1324,2,2,12,1,1,1,0
1325,1,1,3,4,8,1,1
1326,1,2,2,2,1,1,1
1327,2,1,8,2,4,1,0
1328,1,1,5,1,8,3,0
1329,1,2,3,1,1,1,0
1330,2,1,5,2,9,1,2
1331,2,1,2,2,1,1,1
1332,1,1,1,3,7,1,2
1333,2,1,5,6,5,1,2
1334,1,1,1,1,0,1,0
1335,2,1,3,2,0,1,1
1336,1,1,2,1,5,1,0
1337,1,1,4,1,6,1,0
1338,1,8,4,4,9,1,1
1339,1,1,9,6,4,1,2
1340,1,1,4,2,6,1,2
1341,2,1,9,6,8,3,2
1342,1,1,3,4,8,1,0
1343,2,6,7,3,6,1,1
1344,1,1,4,3,8,1,0
1345,1,1,7,1,6,1,1
1346,2,7,3,2,1,1,1
1347,1,1,8,6,7,1,2
1348,2,8,6,6,5,1,2
1349,2,1,1,6,9,1,2
1350,2,9,11,1,2,1,0
1351,2,2,5,6,8,1,0
1352,2,1,6,6,6,1,2
1353,1,5,8,1,7,1,1
1354,2,9,8,1,5,1,0
1355,2,8,5,2,4,1,2
1356,1,1,8,6,3,1,0
1357,1,1,8,6,2,1,1
1358,2,1,5,1,4,1,0
1359,1,2,8,6,3,1,2
1360,1,1,5,6,4,1,1
1361,1,1,9,3,1,3,0
1362,2,1,9,2,8,1,0
1363,1,1,7,5,3,3,0
1364,1,1,3,1,1,2,2
1365,1,1,8,1,9,1,1
1366,2,9,6,4,6,1,0
1367,1,6,3,2,1,1,1
1368,1,2,2,2,5,1,0
1369,1,1,3,1,1,1,1
1370,2,1,9,6,7,1,1
1371,1,1,5,1,9,1,1
1372,1,1,1,3,2,1,1
1373,2,1,9,2,1,1,1
1374,2,1,1,3,5,1,1
1375,1,1,5,1,1,1,1
1376,1,5,2,2,8,1,1
1377,1,1,5,3,2,1,2
1378,2,4,12,6,7,2,1
1379,2,2,9,4,0,3,2
1380,1,1,3,2,0,1,1
1381,2,1,7,5,9,1,0
1382,1,1,4,3,3,1,0
1383,1,1,1,5,4,1,1
1384,2,1,5,4,5,1,1
1385,2,1,1,6,9,1,0
1386,2,9,10,4,9,3,2
1387,2,1,7,5,1,2,2
1388,2,1,1,1,8,3,2
1389,2,4,11,6,8,1,0
1390,2,2,4,5,7,1,1
1391,2,1,5,1,3,1,2
1392,2,8,6,6,9,2,2
1393,1,1,3,1,1,1,1
1394,1,1,4,1,5,1,1
1395,1,1,4,1,1,1,2
1396,2,2,8,2,3,1,1
1397,2,6,3,2,0,1,0
1398,1,1,2,1,2,1,0
1399,1,1,6,3,0,1,2
1400,1,1,3,1,1,1,0
1401,2,9,11,2,7,3,1
1402,1,1,5,2,7,1,0
1403,2,2,7,3,6,3,1
1404,1,1,4,5,6,3,0
1405,2,2,9,3,3,1,2
1406,2,1,2,2,0,1,0
1407,1,1,2,1,1,1,1
1408,2,1,5,6,6,1,2
1409,1,1,9,2,5,1,0
1410,2,1,4,3,0,2,2
1411,2,1,8,4,4,1,0
1412,1,1,5,1,5,1,2
1413,2,1,3,3,4,2,1
1414,1,1,3,1,1,1,1
1415,2,1,10,4,5,3,1
1416,1,1,8,2,0,2,1
1417,1,1,4,4,3,2,1
1418,2,8,1,1,5,1,2
1419,1,8,8,3,9,1,2
1420,1,6,5,2,8,1,2
1421,1,1,6,1,4,1,1
1422,1,4,3,1,3,1,1
1423,1,1,5,6,6,1,1
1424,1,1,10,6,2,3,0
1425,1,7,3,6,3,3,0
1426,2,1,8,1,1,3,2
1427,1,8,3,4,6,2,2
1428,2,2,4,4,5,2,0
1429,2,1,5,6,0,3,1
1430,1,1,4,2,7,1,1
1431,2,1,8,5,4,1,0
1432,1,1,8,3,0,2,0
1433,2,8,4,5,2,1,1
1434,1,1,5,1,8,1,0
1435,1,1,1,2,9,1,0
1436,2,1,3,6,6,2,2
1437,1,6,3,1,1,1,0
1438,1,1,3,6,3,1,1
1439,2,1,7,3,1,1,0
1440,1,1,8,1,5,1,0
1441,1,1,4,3,2,1,0
1442,1,8,7,1,9,2,1
1443,1,1,5,2,9,1,1
1444,2,1,6,4,8,1,1
1445,1,8,5,4,9,1,2
1446,2,1,9,6,5,2,2
1447,2,1,9,3,7,1,2
1448,1,1,5,6,2,1,2
1449,2,1,2,3,0,1,1
1450,1,8,7,5,0,3,2
1451,1,1,1,1,9,1,1
1452,1,8,8,4,1,1,0
1453,2,1,7,6,6,1,2
1454,1,1,1,2,4,3,0
1455,2,2,4,6,9,3,2
1456,1,5,11,1,0,1,0
1457,2,8,4,5,8,1,0
1458,2,9,4,6,4,1,2
1459,2,6,9,4,4,3,1
1460,1,1,7,1,6,1,0
1461,1,5,8,4,6,1,1
1462,2,1,3,5,2,1,1
1463,1,1,1,6,2,1,2
1464,1,1,3,1,5,1,0
1465,2,1,7,6,1,3,2
1466,1,1,2,2,0,2,0
1467,1,6,2,1,1,1,1
1468,1,1,5,2,8,1,1
1469,1,1,6,4,9,1,1
1470,2,1,9,6,4,1,0
1471,1,8,4,1,2,1,0
1472,1,1,3,2,0,2,0
1473,2,1,1,2,0,1,0
1474,2,9,3,2,1,1,1
1475,2,2,10,3,3,1,2
1476,2,9,12,2,1,3,1
1477,2,1,10,3,9,3,1
1478,1,9,5,3,5,2,1
1479,2,1,5,4,6,3,0
1480,1,1,10,3,4,1,0
1481,1,2,5,2,2,1,0
1482,1,1,1,2,0,1,0
1483,1,5,5,3,8,2,1
1484,1,5,1,1,0,1,0
1485,1,1,1,5,7,1,0
1486,1,1,7,2,8,2,0
1487,1,1,4,6,1,1,2
1488,1,1,8,1,8,1,0
1489,1,1,4,6,4,1,1
1490,2,6,2,6,9,1,2
1491,1,6,6,2,1,1,0
1492,2,1,4,6,2,1,1
1493,2,1,5,6,7,1,2
1494,2,1,5,2,9,1,0
1495,1,1,1,1,4,2,0
1496,2,1,6,4,4,1,0
1497,1,2,7,6,4,1,1
1498,1,8,4,6,1,1,2
1499,2,1,4,3,5,2,0
1500,2,6,9,6,5,1,0
1501,1,1,4,1,5,1,1
1502,2,1,5,2,3,2,0
1503,1,8,5,1,4,1,1
1504,1,1,5,2,4,1,0
1505,2,1,2,4,9,2,2
1506,1,1,3,1,1,1,1
1507,2,1,5,5,6,1,2
1508,2,1,5,2,7,1,0
1509,1,9,3,2,0,1,0
1510,2,1,4,4,8,1,1
1511,1,1,7,2,5,1,0
1512,1,1,8,6,1,1,2
1513,2,1,7,6,4,3,0
1514,1,1,5,1,2,1,0
1515,1,8,4,1,5,1,0
1516,1,1,6,4,4,1,1
1517,1,8,7,5,1,3,1
1518,2,1,10,5,8,1,2
1519,2,2,7,5,3,1,0
1520,1,2,4,5,5,2,0
1521,1,3,3,5,6,1,1
1522,2,1,5,3,3,2,0
1523,1,1,3,1,1,1,0
1524,2,2,2,4,3,3,0
1525,1,1,3,1,0,1,0
1526,1,8,5,1,7,1,1
1527,1,1,4,2,7,1,2
1528,2,1,8,6,5,1,2
1529,1,1,3,1,1,1,1
1530,1,1,3,3,9,3,1
1531,1,1,10,6,8,3,2
1532,2,1,1,2,0,1,0
1533,1,2,5,2,4,1,2
1534,2,1,8,6,0,1,0
1535,1,1,3,1,1,1,1
1536,2,1,7,4,4,3,0
1537,2,2,3,5,6,1,1
1538,2,1,5,6,8,3,2
1539,1,8,3,4,0,1,2
1540,2,1,5,4,4,3,2
1541,1,6,2,2,1,1,0
1542,1,1,7,1,3,1,0
1543,2,1,3,2,1,1,0
1544,1,1,5,6,1,1,2
1545,1,1,5,1,8,1,0
1546,2,1,12,2,8,1,0
1547,1,2,2,1,1,1,1
1548,2,1,5,1,1,1,0
1549,2,9,5,3,2,2,2
1550,1,1,12,6,3,1,0
1551,2,1,5,2,3,1,2
1552,1,1,7,2,3,1,1
1553,1,1,4,1,6,1,1
1554,1,1,11,2,9,2,1
1555,2,1,2,1,1,1,1
1556,1,2,2,2,1,1,1
1557,2,1,1,1,2,1,0
1558,1,1,8,4,1,1,2
1559,2,1,11,2,5,1,1
1560,1,1,3,1,1,1,0
1561,2,8,3,2,1,1,0
1562,2,8,5,6,7,1,1
1563,1,1,5,6,3,3,1
1564,1,1,7,3,2,2,0
1565,2,1,9,5,8,1,2
1566,1,1,9,6,5,1,0
1567,2,9,1,2,0,1,0
1568,2,1,5,1,5,1,2
1569,1,1,4,6,6,1,1
1570,2,6,8,1,1,1,2
1571,2,1,1,3,0,3,1
1572,2,1,4,3,7,1,0
1573,2,2,1,2,0,1,0
1574,2,8,5,6,2,1,2
1575,2,1,3,4,4,3,0
1576,1,1,3,1,1,1,0
1577,1,1,6,4,4,1,2
1578,2,1,3,2,8,1,1
1579,1,3,4,6,1,1,0
1580,1,1,5,1,9,1,2
1581,1,1,5,6,3,1,1
1582,1,9,10,4,8,1,0
1583,1,1,5,6,9,1,2
1584,1,1,3,2,3,1,2
1585,2,1,8,4,1,1,2
1586,1,1,9,2,6,2,1
1587,2,1,12,2,3,1,2
1588,2,9,8,3,7,3,0
1589,1,1,6,5,7,1,1
1590,2,1,1,1,1,1,0
1591,1,8,10,4,0,1,1
1592,1,7,9,1,2,1,2
1593,1,8,1,2,1,1,0
1594,2,2,6,2,2,1,1
1595,1,1,3,3,7,1,0
1596,2,1,7,1,5,1,0
1597,2,1,5,3,8,1,0
1598,1,1,5,6,3,2,2
1599,2,8,6,1,7,1,0
1600,1,1,9,4,8,1,0
1601,2,8,5,2,5,1,0
1602,2,1,2,2,9,1,1
1603,2,5,3,2,0,1,0
1604,2,1,9,2,8,3,1
1605,1,1,1,6,4,3,0
1606,1,1,3,4,2,1,0
1607,1,2,7,1,0,1,1
1608,2,1,4,4,7,1,0
1609,1,1,5,4,5,1,2
1610,1,8,10,5,5,2,0
1611,1,1,6,5,5,1,2
1612,1,1,5,4,6,1,0
1613,1,8,5,5,0,1,0
1614,2,1,3,4,2,1,1
1615,1,4,2,4,8,1,0
1616,1,2,9,3,3,1,2
1617,1,9,1,4,0,1,1
1618,1,1,9,6,3,1,1
1619,2,1,1,2,1,1,1
1620,2,2,10,3,9,1,0
1621,2,1,5,6,4,2,2
1622,2,1,3,5,5,1,1
1623,1,1,7,1,7,1,1
1624,1,1,8,2,1,2,0
1625,1,1,4,1,4,1,0
1626,1,1,5,4,1,2,0
1627,2,9,12,6,6,2,1
1628,2,6,3,4,2,1,2
1629,1,1,6,1,1,1,1
1630,1,1,7,1,1,1,2
1631,2,6,6,6,0,1,1
1632,2,1,5,1,6,1,0
1633,1,1,7,6,1,3,0
1634,2,1,5,1,0,1,1
1635,1,2,1,1,0,1,1
1636,1,1,4,2,7,1,0
1637,1,9,12,1,5,1,0
1638,1,2,1,1,3,1,1
1639,1,7,2,5,4,1,0
1640,2,1,3,2,1,1,1
1641,2,1,8,5,1,1,0
1642,2,9,3,2,1,1,1
1643,1,1,3,2,1,1,0
1644,1,7,5,1,2,1,2
1645,1,7,2,1,2,1,2
1646,2,1,5,4,9,2,0
1647,1,1,5,6,7,1,1
1648,2,1,1,1,1,1,1
1649,1,8,5,4,7,1,2
1650,2,1,8,6,3,2,1
1651,2,8,4,1,7,1,1
1652,2,3,5,1,7,1,0
1653,1,1,4,2,3,2,2
1654,1,5,1,2,8,1,0
1655,2,1,8,6,3,1,0
1656,1,1,2,6,6,1,1
1657,2,1,7,6,6,1,2
1658,1,8,7,2,3,1,2
1659,1,1,8,6,2,1,2
1660,2,1,7,3,1,1,0
1661,2,1,7,6,6,3,2
1662,2,3,3,1,9,1,0
1663,2,1,7,3,5,1,1
1664,2,8,3,1,1,1,0
1665,2,1,9,1,8,1,0
1666,2,1,3,2,6,3,0
1667,2,1,1,1,8,1,0
1668,1,1,5,3,8,2,0
1669,2,9,3,1,5,1,0
1670,1,1,8,6,4,3,1
1671,1,1,7,4,3,1,1
1672,1,6,5,5,5,2,0
1673,2,1,8,5,7,3,0
1674,1,1,8,6,0,1,1
1675,2,1,7,2,2,1,0
1676,2,4,8,5,9,1,1
1677,2,1,6,5,7,3,0
1678,1,1,9,5,3,1,2
1679,2,1,12,4,3,3,0
1680,1,1,8,1,1,1,1
1681,2,8,1,3,3,1,1
1682,2,1,10,6,3,3,1
1683,1,1,6,3,3,3,1
1684,2,1,7,1,6,1,0
1685,1,5,7,1,4,3,0
1686,2,2,11,1,9,1,0
1687,1,1,8,3,7,1,0
1688,1,1,5,2,6,1,0
1689,2,2,4,3,4,1,1
1690,2,1,5,6,2,1,1
1691,1,1,5,4,9,3,1
1692,1,1,4,1,8,1,0
1693,1,1,8,4,2,1,1
1694,2,1,7,6,0,3,0
1695,2,1,7,3,9,1,0
1696,1,1,10,1,7,1,1
